Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,15810.4,15237.2,15883.6,15304,4352.67529,32125.75781,346.8237,-87.39932,1.09367,2663.69458,34638.96875,28025,1,-1,-3,0,0,545.0681,13.9269,15810.4,15237.2,15883.6,15304
405/647,15866.8,15263.8,15893,15303.7,5598.91846,44189.99609,358.64944,0,1.02379,2913.96191,46913.85938,13856,1,-1,6,0,0,749.75841,11.61501,15866.8,15263.8,15893,15303.7
405/647,15830.7,15249.8,15885.6,15307.1,3609.13086,24794.64844,334.60922,-64.0658,1.01082,2588.2771,28847.42188,21871,1,-1,-6,0,0,420.68336,16.19337,15830.7,15249.8,15885.6,15307.1
405/647,15866,15287.8,15878.9,15309.4,6391.01807,48273.30469,350.85587,-27.41205,1.02803,2624.68628,52704.375,7687,1,-1,5,0,0,819.03868,10.09077,15866,15287.8,15878.9,15309.4
405/647,15802.1,15221.4,15894.3,15310.5,7209.15332,46620.52344,324.64346,-72.0593,1.09775,2476.47144,52141.89844,36834,1,-1,5,0,0,790.99644,9.03983,15802.1,15221.4,15894.3,15310.5
405/647,15889.4,15302.2,15896.4,15310.5,7040.60498,38070.14844,296.85715,-52.48323,1.09196,2951.20557,42751.92188,6153,1,-1,10,0,0,645.92479,9.72233,15889.4,15302.2,15896.4,15310.5
405/647,15821.9,15237.9,15896.4,15298.4,4811.50732,23603.14648,282.75128,-21.87375,1.15277,2706.38867,27531.95313,26020,1,-1,6,0,0,400.46751,12.93765,15821.9,15237.9,15896.4,15298.4
405/647,15796.2,15217.4,15891,15311,3277.17969,20763.48047,321.33658,59.63596,1.0895,2483.42896,24771.98438,40066,1,-1,-7,0,0,352.28774,17.35384,15796.2,15217.4,15891,15311
405/647,15858,15269.4,15889.1,15311.5,4566.89502,33792.30859,347.26312,28.82918,1.03342,3398.54297,38337.39063,13465,1,-1,6,0,0,573.34396,14.58153,15858,15269.4,15889.1,15311.5
405/647,15829.6,15301.8,15826.9,15311.5,5542.14844,43943.80469,359.47604,-26.2551,1.02033,3421.00806,46444.60938,4814,1,-1,-4,0,0,745.58135,12.37078,15829.6,15301.8,15826.9,15311.5
405/647,15801.1,15217.6,15895.8,15311.2,6083.28223,29820.64844,282.65051,-72.74049,1.07903,2568.67944,33471.71094,40062,1,-1,-2,0,0,505.958,10.50138,15801.1,15217.6,15895.8,15311.2
405/647,15866.7,15266,15900.6,15306.9,5414.88232,22446.49805,259.9202,84.66797,1.26377,3785.09961,25107.125,13362,1,-1,6,0,0,380.843,13.18288,15866.7,15266,15900.6,15306.9
405/647,15890.4,15243.1,15906.6,15262.3,14636.47559,94547.4375,324.46426,-13.67324,1.24636,3459.85083,98389.3125,9879,1,-1,5,0,0,1604.15801,5.76455,15890.4,15243.1,15906.6,15262.3
405/647,15862.7,15212.9,15907.8,15250.9,4947.35107,36823.79688,348.28769,-85.19079,1.00661,3751.21069,42040.67188,16296,1,-1,-7,0,0,624.77831,14.10588,15862.7,15212.9,15907.8,15250.9
405/647,15882.6,15227.7,15914.7,15262.8,3147.61792,21931.03516,336.97586,-54.69413,1.08739,3359.45337,25742.78125,13267,1,-1,-5,0,0,372.09729,20.1819,15882.6,15227.7,15914.7,15262.8
405/647,15892.6,15248.7,15908.8,15268,8516.7168,52055.3125,315.61429,-53.45737,1.09235,3077.68335,59356.51563,9877,1,-1,-4,0,0,883.20687,8.44486,15892.6,15248.7,15908.8,15268
405/647,15885,15251.3,15901.2,15270.6,7804.19824,56040.625,342.09567,-29.50871,1.2123,2914.28394,62356.09375,9878,1,-1,7,0,0,950.82447,8.88348,15885,15251.3,15901.2,15270.6
405/647,15871,15241.1,15902.3,15279.8,3680.68115,29050.23047,358.65005,-12.02446,1.22148,3618.98901,32635.53125,12789,1,-1,7,0,0,492.88655,18.05092,15871,15241.1,15902.3,15279.8
405/647,15872.6,15248.7,15904,15287.5,3152.04395,19285.37695,315.7753,-54.5972,1.1119,3878.51929,24952.5625,12785,1,-1,-2,0,0,327.20921,21.38209,15872.6,15248.7,15904,15287.5
405/647,15892.6,15260.8,15908.9,15280.1,10953.69336,67945.24219,317.95047,19.98969,1.11635,3200.69165,71265.10938,9893,1,-1,5,0,0,1152.80654,7.02597,15892.6,15260.8,15908.9,15280.1
405/647,15896,15267.7,15912.3,15287,6518.12744,42476.92578,325.89322,4.97125,1.26126,2813.92261,45755.79688,9894,1,-1,6,0,0,720.69326,10.16555,15896,15267.7,15912.3,15287
405/647,15855.3,15225.1,15912.5,15280.6,3842.47705,21854.11523,304.45364,-81.16611,1.014,3147.02246,24057.90625,22345,1,-1,-4,0,0,370.79222,16.51429,15855.3,15225.1,15912.5,15280.6
405/647,15896.3,15273.7,15917.1,15286.5,4294.15527,31981.67578,348.39505,75.24823,1.20029,2767.86011,35244.85938,8943,1,-1,-4,0,0,542.6235,14.27755,15896.3,15273.7,15917.1,15286.5
405/647,15839,15182,15917.7,15254,3373.90283,12851.01758,249.15103,-15.09118,1.22931,2973.27148,16678.70313,29263,1,-1,6,0,0,218.03936,18.20792,15839,15182,15917.7,15254
405/647,15854.4,15157.5,15924.2,15227,3039.49414,21495.66602,339.49628,-64.21814,1.07247,2641.50024,24927.48438,29716,1,-1,-5,0,0,364.71052,18.95106,15854.4,15157.5,15924.2,15227
405/647,15886.4,15188,15926.4,15234.8,4856.27197,29416.5625,314.19891,-77.01884,1.14936,2707.10034,32987.07813,26824,1,-1,7,0,0,499.10199,12.80004,15886.4,15188,15926.4,15234.8
405/647,15846.9,15194.8,15927,15264,4447.41553,24630.06055,300.42712,0.22748,1.21944,2584.49951,27636.52344,28602,1,-1,5,0,0,417.89085,13.58118,15846.9,15194.8,15927,15264
405/647,15837,15169.5,15920.7,15266.1,3037.74536,22305.68164,345.93323,-66.56926,1.25408,2395.28931,24804.82031,39395,1,-1,6,0,0,378.45381,18.26736,15837,15169.5,15920.7,15266.1
405/647,15881.9,15228.8,15927.2,15266.9,5972.45996,45272.07422,351.47855,-62.345,1.11046,3344.44678,49458.10938,16300,1,-1,-4,0,0,768.1177,11.52952,15881.9,15228.8,15927.2,15266.9
405/647,15913.5,15264.7,15918.4,15273.3,3388.11987,20104.75,310.97836,-9.56426,1.15229,2911.80493,24396.5625,5417,1,-1,9,0,0,341.11126,17.90152,15913.5,15264.7,15918.4,15273.3
405/647,15870,15221.1,15927.5,15277,4046.96704,25546.46484,320.74567,74.28127,1.07485,2905.4126,28372.78125,22887,1,-1,6,0,0,433.43921,15.3114,15870,15221.1,15927.5,15277
405/647,15888.8,15226.9,15934,15265,8176.75391,49360.61328,313.66064,57.96033,1.06068,3504.38306,53250.23438,16298,1,-1,8,0,0,837.48672,9.06627,15888.8,15226.9,15934,15265
405/647,15899.9,15240.1,15931.7,15274.4,4313.65283,34268.73047,359.82111,-47.6557,1.17731,3373.5542,38457.84375,13253,1,-1,9,0,0,581.42727,15.27288,15899.9,15240.1,15931.7,15274.4
405/647,15861,15225.1,15930.4,15282.5,6189.95068,32239.91016,291.349,-86.9028,1.08349,2890.36279,37005.21875,25542,1,-1,5,0,0,547.00488,10.72666,15861,15225.1,15930.4,15282.5
