Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,19457.7,14367.1,19497.1,14403.3,6073.24414,36025.89844,310.92618,-22.83871,1.2826,3309.90381,39164.71875,15259,1,-1,5,0,0,611.24061,11.36294,19457.7,14367.1,19497.1,14403.3
405/647,19495.7,14392.2,19497.6,14406.5,3408.66846,20715.49023,314.71356,90,1.20529,2702.18115,23656.125,2557,1,-1,6,0,0,351.47351,17.30955,19495.7,14392.2,19497.6,14406.5
405/647,19496,14339.1,19497.9,14353.9,7043.89502,39178.94141,301.07877,14.63997,1.16464,2987.95386,42094.26563,2543,1,-1,6,0,0,664.73735,9.75046,19496,14339.1,19497.9,14353.9
405/647,19497.1,14361.3,19499,14376.1,8395.97168,56855.83594,332.20966,-19.66575,1.05338,2996.32422,60633.10938,2544,1,-1,5,0,0,964.65591,8.46104,19497.1,14361.3,19499,14376.1
405/647,19458.1,14358.7,19503.5,14394.3,5138.53418,34628.15625,331.40213,14.79924,1.03302,2954.48022,37156.46875,16942,1,-1,-3,0,0,587.52554,12.55801,19458.1,14358.7,19503.5,14394.3
405/647,19344.3,14283,19505.4,14372.6,3616.49829,16796.21875,275.11981,9.46578,1.26298,2352.38208,18984.28125,49772,1,-1,5,0,0,284.9764,15.69798,19344.3,14283,19505.4,14372.6
405/647,19457.5,14260.6,19505.5,14300.1,3354.53052,16406.32227,282.32541,-89.71136,1.23562,2922.81177,18689.21875,17551,1,-1,-4,0,0,278.36115,18.12236,19457.5,14260.6,19505.5,14300.1
405/647,19509.7,14318.1,19511.6,14332.5,3436.09766,22169.75781,324.27087,73.96072,1.0273,2689.7915,26037.21875,2556,1,-1,-3,0,0,376.14763,17.14951,19509.7,14318.1,19511.6,14332.5
405/647,19400.9,14252.5,19512,14348.6,3085.08569,17398.36719,303.16626,-0.17607,1.04677,2364.09863,20314.16406,48900,1,-1,-3,0,0,295.19288,17.98183,19400.9,14252.5,19512,14348.6
405/647,19504.6,14347.4,19506.6,14362,4384.0083,28120.57227,323.32303,61.77732,1.02651,2826.8877,30192.5,2549,1,-1,5,0,0,477.11331,14.15437,19504.6,14347.4,19506.6,14362
405/647,19499.9,14355.9,19506.5,14378.5,5860.91846,34671.96484,310.50357,53.61671,1.0285,3166.29126,38512.73438,4319,1,-1,-3,0,0,588.26883,11.53364,19499.9,14355.9,19506.5,14378.5
405/647,19472,14333.8,19511.3,14369.9,6751.01025,36724.10938,297.74982,86.24332,1.25374,2906.69531,41058.9375,15256,1,-1,5,0,0,623.08695,10.0088,19472,14333.8,19511.3,14369.9
405/647,19509.8,14345.7,19511.8,14360.5,7476.18213,43766.41406,308.88071,-7.41711,1.18469,2884.56226,46948.45313,2542,1,-1,7,0,0,742.57162,9.19248,19509.8,14345.7,19511.8,14360.5
405/647,19482.3,14322.8,19511.9,14353,3550.85474,18391.06641,290.53418,51.57423,1.01565,3042.28931,20921.82813,14832,1,-1,-4,0,0,312.03571,17.49097,19482.3,14322.8,19511.9,14353
405/647,19413.3,14281,19512.9,14372.2,3617.5459,17466.45898,280.51471,-85.08017,1.04702,2370.65601,19201.85938,40550,1,-1,-5,0,0,296.34817,15.72767,19413.3,14281,19512.9,14372.2
405/647,19488.3,14347.7,19513,14364.1,3505.33545,24395.39063,336.78235,43.02709,1.19806,2430.19409,26537.49219,10565,1,-1,6,0,0,413.90927,16.22936,19488.3,14347.7,19513,14364.1
405/647,19493,14284.4,19516.8,14327.9,3461.59204,27406.58398,359.21109,-1.27239,1.18243,3181.75586,21642.96875,14149,1,-1,-1,0,0,464.99929,18.12969,19493,14284.4,19516.8,14327.9
405/647,19422.8,14293.1,19515.9,14379,3895.73071,17066.0625,267.19751,70.01244,1.00353,2482.4314,18890.85938,37865,1,-1,-4,0,0,289.55476,15.03068,19422.8,14293.1,19515.9,14379
405/647,19506.7,14368.5,19508.6,14383,3709.83032,21102.38477,304.47314,85.71417,1.04182,2849.97925,23925.01563,2551,1,-1,-4,0,0,358.03783,16.41158,19506.7,14368.5,19508.6,14383
405/647,19468.9,14348.1,19508.2,14384.3,8677.51855,62667.96875,343.07199,89.98248,1.06014,3297.97876,65814.04688,15257,1,-1,6,0,0,1063.26863,8.46735,19468.9,14348.1,19508.2,14384.3
405/647,19506.6,14379.9,19508.5,14394.3,7082.65527,42166.62109,311.49176,-9.96163,1.24363,2969.71777,44730.82813,2554,1,-1,5,0,0,715.42841,9.67875,19506.6,14379.9,19508.5,14394.3
405/647,19394.7,14299.9,19511,14390.6,3988.46704,16703.78516,261.25504,31.8925,1.17595,2384.57178,20137.98438,47656,1,-1,7,0,0,283.40811,14.54423,19394.7,14299.9,19511,14390.6
405/647,19481.4,14359.3,19509.4,14402.3,3578.55103,17522.25391,282.48904,28.68056,1.23272,3596.34253,24193.21875,12722,1,-1,10,0,0,297.29483,18.53874,19481.4,14359.3,19509.4,14402.3
405/647,19511.6,14369.9,19513.5,14384.4,6174.12939,31750.16211,289.49783,26.01205,1.16009,2937.61206,34032.01563,2552,1,-1,5,0,0,538.69548,10.80653,19511.6,14369.9,19513.5,14384.4
405/647,19514.6,14381.4,19516.5,14395.7,3657.03174,22501.99023,316.66959,-27.91774,1.23317,2677.19604,26334.39063,2559,1,-1,8,0,0,381.78452,16.22614,19514.6,14381.4,19516.5,14395.7
405/647,19430.3,14331.1,19515.6,14396.1,3296.43335,19427.74414,309.91977,-64.05249,1.14554,2482.92236,22487.80469,31341,1,-1,7,0,0,329.62471,17.27761,19430.3,14331.1,19515.6,14396.1
405/647,19508.8,14390.6,19510.7,14405.3,7384.97021,40331.01953,298.33585,-13.32611,1.21779,3134.50293,43133.35938,2545,1,-1,5,0,0,684.28431,9.52733,19508.8,14390.6,19510.7,14405.3
405/647,19404.5,14314.6,19504.1,14405.8,4242.98828,24908.67773,309.31406,3.50731,1.257,2157.68896,28699.24219,40549,1,-1,7,0,0,422.61806,13.28982,19404.5,14314.6,19504.1,14405.8
405/647,19486.7,14363.6,19514.9,14406.4,5175.7915,22526.20117,266.32739,-27.89331,1.02442,3677.29224,26780.6875,12725,1,-1,-4,0,0,382.1953,13.5522,19486.7,14363.6,19514.9,14406.4
405/647,19460.5,14376.4,19505.8,14412.1,4399.16455,25752.81836,308.87839,-61.94228,1.05943,2663.83057,28196.30469,16939,1,-1,5,0,0,436.94034,13.83891,19460.5,14376.4,19505.8,14412.1
405/647,19485.6,14391.5,19515.7,14431.8,3716.83081,19434.72656,291.91946,-0.35057,1.14422,3395.73193,22354.14063,12762,1,-1,6,0,0,329.74318,17.51796,19485.6,14391.5,19515.7,14431.8
405/647,19393.3,14311.7,19517.1,14400.9,3977.91748,21837.8125,299.11411,35.70555,1.15731,2412.79956,24079.82031,45464,1,-1,6,0,0,370.51561,14.57394,19393.3,14311.7,19517.1,14400.9
405/647,19485.2,14258.5,19529.8,14301.3,4514.99414,24489.01172,297.31531,61.57552,1.0901,2983.92773,27401.54688,16616,1,-1,-3,0,0,415.49772,14.0976,19485.2,14258.5,19529.8,14301.3
405/647,19451.1,14269.7,19530.1,14331.1,3298.5542,22726.5625,335.09296,-62.41716,1.04863,2389.89258,26632.26563,31564,1,-1,-2,0,0,385.59477,17.00134,19451.1,14269.7,19530.1,14331.1
405/647,19507.8,14320.1,19525.9,14337.1,3791.61963,13678.54297,242.47545,17.45634,1.08677,2663.31104,16239.75781,8486,1,-1,6,0,0,232.07973,15.81909,19507.8,14320.1,19525.9,14337.1
405/647,19471.9,14288.6,19531.2,14323.1,3476.2373,21732.78125,319.20023,40.3822,1.11307,2752.52515,24643.26563,18017,1,-1,7,0,0,368.73358,17.12819,19471.9,14288.6,19531.2,14323.1
405/647,19459.9,14255.5,19531.5,14328,5049.2832,23017.75586,272.56924,0.01787,1.04757,2426.29956,25797.32031,29852,1,-1,5,0,0,390.53536,12.01315,19459.9,14255.5,19531.5,14328
405/647,19417,14239.7,19531.7,14329.4,4768.1626,23892.29492,285.76804,61.75233,1.09706,2310.66479,26272.42188,48071,1,-1,5,0,0,405.3734,12.37428,19417,14239.7,19531.7,14329.4
405/647,19538.6,14301.6,19534.8,14310.7,3073.55322,13889.82227,271.38647,-7.28462,1.19871,3464.90112,18654.84375,3465,1,-1,7,0,0,235.66445,20.9533,19538.6,14301.6,19534.8,14310.7
405/647,19538,14266.7,19541.8,14284.3,3435.01196,13465.71973,252.76147,-48.6301,1.01094,3329.39355,16030.71875,4208,1,-1,-2,0,0,228.46883,18.70649,19538,14266.7,19541.8,14284.3
405/647,19534.5,14300.2,19538.3,14317.8,3698.14209,17062.91602,274.21744,-7.03469,1.27691,3147.46313,19384.3125,4209,1,-1,5,0,0,289.50138,17.11957,19534.5,14300.2,19538.3,14317.8
405/647,19488.9,14235.4,19553.7,14296.6,7134.65381,35502.92188,284.77759,0.20656,1.03159,2803.78027,39148.76563,25408,1,-1,5,0,0,602.36742,9.48888,19488.9,14235.4,19553.7,14296.6
405/647,19496.9,14270,19556,14304.7,4992.66211,33633.59766,331.34528,-70.76173,1.16879,3313.75952,39146.78125,18012,1,-1,-2,0,0,570.65116,13.39281,19496.9,14270,19556,14304.7
405/647,19473.6,14243.1,19560,14315.5,3238.88965,19916.68945,316.57071,88.90831,1.0719,2376.21313,23039.55469,34751,1,-1,-2,0,0,337.92049,17.25546,19473.6,14243.1,19560,14315.5
405/647,19496.1,14235.5,19560.8,14296.7,6883.82031,39324.52734,305.1246,-10.06725,1.05524,2713.3064,41995.98438,25407,1,-1,5,0,0,667.20746,9.64419,19496.1,14235.5,19560.8,14296.7
405/647,19499.8,14250.2,19564.6,14311.3,5491.98828,28582.0957,291.23425,-13.65036,1.13773,2639.48438,32249.26563,25411,1,-1,5,0,0,484.94384,11.49234,19499.8,14250.2,19564.6,14311.3
405/647,19509,14271.8,19568.4,14306.3,10324.31445,69083.25781,330.22961,20.94688,1.03015,3220.31567,72064.53125,18020,1,-1,5,0,0,1172.11491,7.35269,19509,14271.8,19568.4,14306.3
405/647,19501.6,14250.7,19566.5,14311.8,3700.46875,11544.89941,225.48982,0.00018,1.00745,2473.70093,13997.65625,25414,1,-1,7,0,0,195.87884,15.78234,19501.6,14250.7,19566.5,14311.8
405/647,19488.8,14245,19560.5,14317.8,6117.25879,32599.84961,294.70642,47.11979,1.09678,2472.09302,36283.44531,29866,1,-1,5,0,0,553.11187,10.31923,19488.8,14245,19560.5,14317.8
405/647,19507.8,14278.7,19567,14313.4,8080.38086,53789.87109,329.37799,4.57216,1.06054,3056.97266,55858.34375,18015,1,-1,5,0,0,912.63661,8.7733,19507.8,14278.7,19567,14313.4
405/647,19482,14244.2,19568.3,14316.6,3148.37988,19052.51172,314.04565,-74.07462,1.25303,2369.68945,22055.21875,34753,1,-1,-4,0,0,323.25825,17.66948,19482,14244.2,19568.3,14316.6
405/647,19489.5,14244.8,19561,14317.2,12235.13965,74289.17969,314.57089,-14.31547,1.08941,2944.81274,77511.17188,29848,1,-1,5,0,0,1260.44223,6.33961,19489.5,14244.8,19561,14317.2
405/647,19501.3,14282.9,19560.6,14317.5,14355.2998,92320.45313,323.745,-63.08704,1.00105,3462.24268,97450.10938,18019,1,-1,-5,0,0,1566.37343,5.84871,19501.3,14282.9,19560.6,14317.5
405/647,19482.1,14256.2,19561.2,14317.6,3800.06714,17174.875,271.40097,-80.38431,1.21782,2411.42725,20274.0625,31563,1,-1,8,0,0,291.40095,15.18912,19482.1,14256.2,19561.2,14317.6
405/647,19476.8,14256.9,19555.8,14318.3,4431.03564,23715.29688,295.33975,-11.32895,1.12142,2489.1416,28666.0625,31565,1,-1,-4,0,0,402.37033,13.45787,19476.8,14256.9,19555.8,14318.3
405/647,19390.3,14229.1,19553,14318.4,6066.89746,34515.01563,304.49554,-68.07978,1.14403,2417.82495,37805.57813,49814,1,-1,6,0,0,585.60592,10.30731,19390.3,14229.1,19553,14318.4
405/647,19501.6,14258.1,19566.5,14319.2,12447.53223,70984.24219,304.85938,-13.82235,1.19572,2911.35107,73082.79688,25412,1,-1,5,0,0,1204.36834,6.25211,19501.6,14258.1,19566.5,14319.2
405/647,19467.6,14249.5,19539.1,14321.9,8093.62744,48388.75,312.14819,0.54173,1.13684,2781.56934,52122.10938,29847,1,-1,6,0,0,820.9974,8.54418,19467.6,14249.5,19539.1,14321.9
405/647,19426.6,14232.4,19541.3,14322.1,4504.61572,26895.68359,311.94113,-22.75407,1.0102,2473.75122,29642.1875,48066,1,-1,-4,0,0,456.33099,13.22626,19426.6,14232.4,19541.3,14322.1
405/647,19471.3,14247.5,19542.7,14319.8,15580.64746,101707.4609,326.16989,-5.16152,1.10165,2992.99829,105345.0781,29844,1,-1,5,0,0,1725.63998,5.33633,19471.3,14247.5,19542.7,14319.8
405/647,19513,14277.2,19557.6,14319.9,3660.41309,23335.33008,322.33105,15.34045,1.03651,2871.63086,27334.09375,16617,1,-1,-5,0,0,395.92354,16.63111,19513,14277.2,19557.6,14319.9
405/647,19500.3,14288.7,19559.5,14323.3,9320.31934,51562.38672,300.26959,36.67389,1.09509,3185.08398,54210.89063,18016,1,-1,5,0,0,874.84355,7.96098,19500.3,14288.7,19559.5,14323.3
405/647,19440.4,14235.1,19566.9,14323.4,3815.43579,18380.68555,280.20056,72.53541,1.12824,2376.01758,21440.14063,46849,1,-1,-2,0,0,311.85958,15.04504,19440.4,14235.1,19566.9,14323.4
405/647,19443.7,14226.5,19568.3,14320.4,4839.83936,21382.33203,268.33188,-56.9481,1.25147,2327.43823,25123.52344,45987,1,-1,10,0,0,362.78761,12.28069,19443.7,14226.5,19568.3,14320.4
405/647,19509.4,14280.4,19568.5,14315.1,9743.25195,54697.04688,302.47549,-18.84002,1.16365,3313.56274,58481.42188,18013,1,-1,5,0,0,928.02839,7.77368,19509.4,14280.4,19568.5,14315.1
405/647,19505.9,14257.2,19575.5,14309.5,3408.28711,14450.39453,262.86453,31.91817,1.08654,2479.31445,17080.59375,24466,1,-1,5,0,0,245.17551,16.84949,19505.9,14257.2,19575.5,14309.5
405/647,19557.8,14281.5,19575.9,14298.4,3084.40088,10381.47852,234.20946,54.41953,1.25458,2620.21899,12046.26563,8489,1,-1,-3,0,0,176.13943,18.81967,19557.8,14281.5,19575.9,14298.4
405/647,19552.1,14268.6,19578.2,14308.4,5318.67676,30751.7793,306.96832,73.83981,1.01057,3609.84595,47782.54688,13853,1,-1,-3,0,0,521.75621,13.10172,19552.1,14268.6,19578.2,14308.4
405/647,19560.5,14299.4,19585.4,14311.2,4703.9043,31903.73438,332.46945,1.78125,1.03334,2523.84717,34797.49219,8762,1,-1,5,0,0,541.30109,12.8224,19560.5,14299.4,19585.4,14311.2
405/647,19500.6,14265.1,19570.3,14317.5,3518.06738,19112.31641,297.55334,-42.0005,1.06667,2604.19312,22371.53906,24472,1,-1,-2,0,0,324.27294,16.63384,19500.6,14265.1,19570.3,14317.5
405/647,19550.5,14305.5,19573.9,14317.7,3094.61914,22423.84375,343.64627,82.02978,1.19976,2509.28467,25012.05469,8823,1,-1,5,0,0,380.45863,18.2911,19550.5,14305.5,19573.9,14317.7
405/647,19523.6,14283.3,19582.8,14317.8,10383.68555,63606.86328,315.96317,-22.62004,1.00357,3040.14795,67441.75,18018,1,-1,-3,0,0,1079.19857,7.22165,19523.6,14283.3,19582.8,14317.8
405/647,19562,14274,19591.1,14316.5,3446.45898,19862.50781,306.47192,-63.53834,1.04399,3507.49756,29080.625,13955,1,-1,-2,0,0,337.00121,18.95475,19562,14274,19591.1,14316.5
405/647,19566.7,14279.6,19592.6,14319.3,7505.22461,31476.75977,261.44083,73.55333,1.14282,3640.38501,43085.14063,13846,1,-1,-2,0,0,534.05674,9.89893,19566.7,14279.6,19592.6,14319.3
405/647,19482.8,14271.9,19552.4,14324.2,3971.53345,26347.74805,328.81595,70.89592,1.05302,2502.31445,29558.59375,24469,1,-1,-5,0,0,447.03434,14.74538,19482.8,14271.9,19552.4,14324.2
405/647,19464.8,14255.5,19536.4,14328.2,12342.94531,74642.64844,313.93832,17.75634,1.0957,2764.77905,77348.82813,29860,1,-1,6,0,0,1266.43942,6.20881,19464.8,14255.5,19536.4,14328.2
405/647,19533.6,14309.5,19537.4,14327,5961.81689,31557.80859,293.71378,-30.34607,1.15504,3230.48364,34589.29688,4206,1,-1,7,0,0,535.43187,11.46534,19533.6,14309.5,19537.4,14327
405/647,19466.2,14258.4,19537.8,14331.1,11380.0166,69188.44531,314.77887,84.92622,1.00403,2847.33203,71196.73438,29859,1,-1,-2,0,0,1173.8996,6.63406,19466.2,14258.4,19537.8,14331.1
405/647,19466.9,14263.2,19538.6,14336,8422.66992,52184.81641,317.76599,17.82531,1.08249,2412.60425,55221.39063,29864,1,-1,5,0,0,885.40412,7.97151,19466.9,14263.2,19538.6,14336
405/647,19467.8,14255.8,19539.3,14328.2,11839.80859,70841.22656,312.27048,-12.35722,1.0233,3057.26831,74879.85938,29849,1,-1,-4,0,0,1201.94184,6.55585,19467.8,14255.8,19539.3,14328.2
405/647,19519.7,14313.5,19544.6,14325.2,3717.28955,18512.30859,284.89008,-84.279,1.0098,2368.40698,21638.05469,8761,1,-1,-5,0,0,314.09279,15.35627,19519.7,14313.5,19544.6,14325.2
405/647,19480.6,14252,19552.3,14324.7,9198.57617,56608.73438,316.69531,-12.92664,1.12913,2665.33057,59019.80469,29861,1,-1,5,0,0,960.46341,7.65149,19480.6,14252,19552.3,14324.7
405/647,19530.1,14312.4,19553.5,14324.6,4447.71631,20125.82031,271.56168,-76.78621,1.16914,2563.69067,23223.15625,8825,1,-1,5,0,0,341.46876,13.58533,19530.1,14312.4,19553.5,14324.6
405/647,19546.7,14305.8,19563.8,14324.6,3499.60596,14888.53418,263.31561,-3.73709,1.0407,2540.94604,17593.64063,8141,1,-1,-2,0,0,252.60929,16.61602,19546.7,14305.8,19563.8,14324.6
405/647,19485.5,14252.6,19557.1,14325.2,10891.38574,50810.73828,275.73785,-33.2218,1.06107,2671.6521,53770.04688,29856,1,-1,5,0,0,862.09055,6.79183,19485.5,14252.6,19557.1,14325.2
405/647,19482.4,14254.3,19553.8,14326.7,14682.56836,90076.625,316.20248,-82.27349,1.03385,2931.1958,93848.40625,29846,1,-1,5,0,0,1528.30307,5.54932,19482.4,14254.3,19553.8,14326.7
405/647,19492.3,14292,19551.5,14326.7,7884.45801,42749.96094,297.26389,-20.10106,1.03759,3025.55933,45040.59375,18014,1,-1,5,0,0,725.32576,8.94919,19492.3,14292,19551.5,14326.7
405/647,19469,14258.7,19540.7,14331.5,11580.71094,75226.08594,325.36951,15.15207,1.02077,2781.85156,79097.28125,29867,1,-1,5,0,0,1276.33843,6.50431,19469,14258.7,19540.7,14331.5
405/647,19473,14253.9,19544.7,14326.8,15092.29395,98508.88281,326.15219,-0.62859,1.12176,2827.02539,101603.75,29868,1,-1,5,0,0,1671.37066,5.39389,19473,14253.9,19544.7,14326.8
405/647,19429.7,14241.4,19544.4,14331.1,4882.19531,32618.33789,329.97693,28.94925,1.13687,2436.979,34918.03125,48075,1,-1,-5,0,0,553.42555,12.29313,19429.7,14241.4,19544.4,14331.1
405/647,19470.9,14259.6,19542.3,14331.9,14413.01465,74812.35938,290.85028,0,1.05727,3278.24341,78261.07813,29845,1,-1,5,0,0,1269.31886,5.78625,19470.9,14259.6,19542.3,14331.9
405/647,19478.7,14255.4,19550.1,14327.7,16107.62109,97051.625,313.36172,-4.90908,1.11272,3178.25098,99612.70313,29843,1,-1,5,0,0,1646.64581,5.28727,19478.7,14255.4,19550.1,14327.7
405/647,19479.8,14258.1,19551.5,14330.9,12271.57813,72165.07031,309.58044,-32.95388,1.01255,2772.44385,75981.25,29869,1,-1,5,0,0,1224.4031,6.24277,19479.8,14258.1,19551.5,14330.9
405/647,19481.5,14254,19553.2,14326.8,5330.54492,42164.59375,359.04459,14.00487,1.172,2363.04028,45467.02344,29865,1,-1,5,0,0,715.39401,11.30531,19481.5,14254,19553.2,14326.8
405/647,19486,14255.2,19557.8,14328.3,10278.84277,64191.10938,319.0256,21.35135,1.2331,3119.62915,68505.17188,29876,1,-1,7,0,0,1089.1113,7.32437,19486,14255.2,19557.8,14328.3
405/647,19539.3,14311,19556.2,14329.8,9767.53125,50926.64453,291.50122,20.44927,1.01677,2722.99707,53695.14063,8150,1,-1,-5,0,0,864.0571,7.37798,19539.3,14311,19556.2,14329.8
405/647,19549.3,14307.6,19563.2,14328.4,6318.90088,33848.42969,295.46683,58.76248,1.12207,2973.88281,36509.75,7229,1,-1,-4,0,0,574.29615,10.63801,19549.3,14307.6,19563.2,14328.4
405/647,19491.7,14280.2,19561.3,14332.5,5492.11621,34477.83594,319.86032,13.98408,1.20731,2559.88086,37115.83594,24465,1,-1,5,0,0,584.9751,11.34835,19491.7,14280.2,19561.3,14332.5
405/647,19507.6,14298.8,19568.6,14332.6,3156.44995,17508.03516,300.66266,0.32562,1.12484,2897.24902,19804.79688,19482,1,-1,6,0,0,297.05358,19.03215,19507.6,14298.8,19568.6,14332.6
405/647,19553.4,14310.5,19570.2,14329.4,8483.88477,51303.74219,313.93329,-25.26165,1.28486,2646.26538,54167,8151,1,-1,5,0,0,870.4552,8.12563,19553.4,14310.5,19570.2,14329.4
405/647,19509.9,14263.3,19574.7,14324.4,4873.56885,21071.14453,265.44879,38.35992,1.18774,2698.81226,22947.20313,25409,1,-1,5,0,0,357.50779,12.81575,19509.9,14263.3,19574.7,14324.4
405/647,19447.2,14235.6,19571.7,14329.5,3603.99805,12077.99219,233.70355,-60.8224,1.16411,2251.02148,15534.94531,45991,1,-1,-3,0,0,204.92367,15.59789,19447.2,14235.6,19571.7,14329.5
405/647,19474.4,14259.4,19546.3,14332.7,10607.47656,66904.66406,320.61392,-29.36921,1.02958,2963.67798,69772.78125,29885,1,-1,-3,0,0,1135.15136,7.05589,19474.4,14259.4,19546.3,14332.7
405/647,19468,14260.4,19539.5,14332.9,11221.17578,65508.85938,308.45447,34.82324,1.04613,2791.47827,69890.5625,29853,1,-1,5,0,0,1111.46916,6.67738,19468,14260.4,19539.5,14332.9
405/647,19473.8,14260.3,19545.3,14332.9,9064.33398,45801.45703,286.96698,28.83257,1.16149,2684.12769,49285.75,29857,1,-1,7,0,0,777.09958,7.78314,19473.8,14260.3,19545.3,14332.9
405/647,19439.2,14239.6,19552.1,14333.5,6338.60059,28919.34961,272.68283,39.07546,1.19108,2395.22852,32424.80469,43032,1,-1,6,0,0,490.66593,9.97109,19439.2,14239.6,19552.1,14333.5
405/647,19476.9,14261.1,19548.6,14333.8,7720.9873,32800.64063,263.12674,39.4837,1.16076,2496.71533,36903.94531,29863,1,-1,6,0,0,556.51863,8.66676,19476.9,14261.1,19548.6,14333.8
405/647,19496.8,14296.1,19544.7,14335.6,3550.0376,19257.84961,297.33609,10.69238,1.24676,2879.97095,21698.42188,17550,1,-1,6,0,0,326.74216,17.12871,19496.8,14296.1,19544.7,14335.6
405/647,19485,14261,19556.7,14333.7,7985.16797,41244.44922,290.13556,-73.40618,1.11082,2584.32666,43701.99219,29862,1,-1,5,0,0,699.7822,8.48544,19485,14261,19556.7,14333.7
405/647,19487.3,14263.9,19558.8,14336.3,6804.19531,29054.31836,263.80145,-14.31791,1.1969,2632.75366,31571.07031,29850,1,-1,5,0,0,492.9559,9.70427,19487.3,14263.9,19558.8,14336.3
405/647,19474.3,14264.1,19546.2,14337.3,11735.93457,65189.67969,300.87827,-63.48375,1.01447,2851.05811,68600.15625,29882,1,-1,-3,0,0,1106.05374,6.49987,19474.3,14264.1,19546.2,14337.3
405/647,19473,14264.9,19544.8,14338,15298.95313,85132.42969,301.14584,0,1.0428,2961.74341,89015.57813,29878,1,-1,6,0,0,1444.41639,5.41409,19473,14264.9,19544.8,14338
405/647,19550.2,14320.2,19553.9,14337.6,10662.9082,63119.89844,310.60294,15.21536,1.08768,3444.16699,66578.8125,4205,1,-1,6,0,0,1070.93638,7.31933,19550.2,14320.2,19553.9,14337.6
405/647,19489.6,14268.9,19562.6,14337.4,3548.30566,17769.93555,285.68842,2.76844,1.07614,2442.64429,20676.42969,29373,1,-1,5,0,0,301.49717,16.15133,19489.6,14268.9,19562.6,14337.4
