Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,2681.7,6719.8,2736.9,6773,4300.24609,27844.49609,324.85028,-50.0619,1.03458,2581.21021,30590.70313,22596,1,-1,-2,0,0,472.42921,13.93782,2681.7,6719.8,2736.9,6773
405/647,2670.5,6728,2725.6,6781.1,3815.45313,21755.92188,304.84277,51.76389,1.10317,2707.29785,24999.40625,22594,1,-1,-3,0,0,369.1262,15.72007,2670.5,6728,2725.6,6781.1
405/647,2654.4,6710.4,2732.4,6779.4,4177.64502,25287.12305,314.08282,68.96896,1.14657,2313.67456,29595.94531,28478,1,-1,6,0,0,429.03903,13.77054,2654.4,6710.4,2732.4,6779.4
405/647,2631.5,6464.1,2749.6,6549.4,6749.75537,24090.96289,241.18111,-0.01698,1.2773,2067.29565,26339.51563,45224,1,-1,6,0,0,408.74414,9.18293,2631.5,6464.1,2749.6,6549.4
405/647,2681.3,6500,2763.8,6566.1,3504.72461,19123.29883,298.20483,-75.26019,1.11643,2166.02344,22086.85156,30531,1,-1,8,0,0,324.45927,15.62881,2681.3,6500,2763.8,6566.1
405/647,2686.1,6506.4,2748.7,6569.9,6485.73096,27917.20508,264.86023,-18.94785,1.29308,2512.48047,30468.45313,25179,1,-1,5,0,0,473.66284,9.94123,2686.1,6506.4,2748.7,6569.9
405/647,2734.9,6397.5,2770.6,6452,3886.68115,26139.5332,331.06989,-25.33038,1.10597,2656.70581,30181.41406,18645,1,-1,5,0,0,443.50162,15.33969,2734.9,6397.5,2770.6,6452
405/647,2742,6353.7,2789,6391.8,3662.18774,22029.13086,313.104,-89.37106,1.18631,2715.80225,24730.6875,17433,1,-1,5,0,0,373.76165,16.29528,2742,6353.7,2789,6391.8
405/647,2724.7,6404.6,2771.8,6442.8,4648.13477,39333.70703,371.367,-89.43201,1.00876,2727.57544,43442.79688,17440,1,-1,5,0,0,667.36321,13.26534,2724.7,6404.6,2771.8,6442.8
405/647,2662.8,6364.3,2773,6457.2,3685.33325,17478.73633,278.02051,75.19294,1.18256,2217.32178,20759.23438,48498,1,-1,-2,0,0,296.55648,15.13173,2662.8,6364.3,2773,6457.2
405/647,2738.9,6400.1,2774.2,6454.7,3773.33374,27603.39648,345.28592,-19.99213,1.00359,2725.16455,31387.9375,18641,1,-1,-2,0,0,468.33855,15.86845,2738.9,6400.1,2774.2,6454.7
405/647,2684.8,6326.6,2779.5,6412.8,3381.89258,15983.00977,277.52979,-1.51691,1.06194,2281.11279,18665.47656,37206,1,-1,6,0,0,271.17893,16.43791,2684.8,6326.6,2779.5,6412.8
405/647,2754.4,6381.2,2784.2,6424.3,6725.93555,49312.62891,345.67099,77.9681,1.02499,4246.04199,53529.9375,13977,1,-1,-4,0,0,836.67258,11.32667,2754.4,6381.2,2784.2,6424.3
405/647,2759.9,6365.4,2790.4,6409.2,7462.53516,46457.69531,318.52673,-71.03208,1.19995,3816.42432,50702.20313,14003,1,-1,5,0,0,788.23378,10.03133,2759.9,6365.4,2790.4,6409.2
405/647,2673.5,6334.5,2783.7,6427.4,4163.71484,27498.88867,328.07816,-58.42569,1.10399,2068.83936,31571.875,48496,1,-1,6,0,0,466.56539,13.29378,2673.5,6334.5,2783.7,6427.4
405/647,2746.3,6377.9,2789.7,6429.7,5147.88135,47117.51563,386.22214,-67.44994,1.14724,2714.28589,49585.98438,18727,1,-1,5,0,0,799.42875,12.14792,2746.3,6377.9,2789.7,6429.7
405/647,2753.1,6393.8,2783,6436.9,13572.36621,88209.15625,325.45374,-75.09042,1.01344,4315.69727,94547.82813,13978,1,-1,5,0,0,1496.61829,6.44931,2753.1,6393.8,2783,6436.9
405/647,2755.8,6395.5,2785.5,6439.7,9173.41504,71283.67188,355.86865,58.97599,1.00808,5111.63281,75688,14050,1,-1,-4,0,0,1209.44868,9.28509,2755.8,6395.5,2785.5,6439.7
405/647,2753.3,6406.8,2786.3,6446.4,8136.04346,46986.76172,306.7901,45.80634,1.0137,3710.39258,50559.76563,16113,1,-1,-2,0,0,797.21029,9.27161,2753.3,6406.8,2786.3,6446.4
405/647,2741.1,6418.5,2788.7,6457.5,6897.04785,56687.83594,365.99365,-20.93816,1.07007,2876.38647,59761.0625,17511,1,-1,5,0,0,961.80551,9.74897,2741.1,6418.5,2788.7,6457.5
405/647,2755.6,6384.7,2790.5,6438.6,4068.15845,34578.21875,372.1882,-17.22182,1.04102,2742.85376,36849.17188,18605,1,-1,-4,0,0,586.67826,14.88802,2755.6,6384.7,2790.5,6438.6
405/647,2759.8,6407.7,2789.9,6451.1,9186.9707,55262.16406,313.10355,46.99949,1.11418,5124.69336,62480.03125,13987,1,-1,5,0,0,937.61656,9.30926,2759.8,6407.7,2789.9,6451.1
405/647,2731.2,6380.4,2790.7,6435.6,8715.26074,55091.40234,320.96817,-82.99802,1.1301,2798.2854,59455.01563,23371,1,-1,5,0,0,934.7193,8.07329,2731.2,6380.4,2790.7,6435.6
405/647,2758.5,6403.1,2791.4,6442.7,7206.53125,51285.58984,340.56088,62.57273,1.0703,3282.2832,54599.125,16111,1,-1,5,0,0,870.14722,9.81851,2758.5,6403.1,2791.4,6442.7
405/647,2730.6,6397.1,2792,6429.6,4831.18701,26503.20898,299.00781,-58.47392,1.02237,2907.52686,30316.1875,19294,1,-1,-2,0,0,449.672,13.18908,2730.6,6397.1,2792,6429.6
405/647,2798.1,6379.4,2792.9,6390.5,7788.38135,49222.11719,320.93475,90,1.11888,3293.04224,52438.9375,3609,1,-1,7,0,0,835.1369,9.24479,2798.1,6379.4,2792.9,6390.5
405/647,2734,6352.2,2793.4,6407.4,8129.87988,65622.91406,362.69864,40.51297,1.09915,2734.94238,68939.82813,23372,1,-1,5,0,0,1113.4043,8.43499,2734,6352.2,2793.4,6407.4
405/647,2766.5,6379.3,2794.2,6419.5,6426.82471,50314.26563,357.19684,70.64389,1.21412,3067.6084,54827.1875,15907,1,-1,6,0,0,853.66705,10.54091,2766.5,6379.3,2794.2,6419.5
405/647,2736.6,6376.1,2798,6408.5,8336.96094,54849.23828,327.44748,19.7763,1.06335,2907.58984,60292.09375,19300,1,-1,-3,0,0,930.61057,8.43962,2736.6,6376.1,2798,6408.5
405/647,2767.2,6373.7,2795.2,6413.8,11214.73535,86314.125,354.1658,-68.22404,1.09607,3380.50415,93664.29688,15900,1,-1,5,0,0,1464.46586,6.97525,2767.2,6373.7,2795.2,6413.8
405/647,2763.3,6384.1,2796,6423.8,6072.33203,39557.18359,325.83307,-88.02312,1.17935,3323.56274,42222.42188,16109,1,-1,5,0,0,671.15487,11.36627,2763.3,6384.1,2796,6423.8
405/647,2763.2,6379.8,2792.7,6423.9,8622.38086,83088.00781,396.29245,64.15863,1.26773,4514.44092,85853.39063,14054,1,-1,7,0,0,1409.7293,9.36031,2763.2,6379.8,2792.7,6423.9
405/647,2684.5,6336.8,2794.6,6429.8,3103.62695,15709.72754,287.21677,25.29944,1.29864,1952.03137,17755.46094,48507,1,-1,5,0,0,266.54223,16.72667,2684.5,6336.8,2794.6,6429.8
405/647,2735.8,6397,2797.2,6429.5,5517.0874,28817.18945,291.76358,-12.3424,1.22501,2916.08081,31048.04688,19293,1,-1,5,0,0,488.93261,11.82346,2735.8,6397,2797.2,6429.5
405/647,2749.7,6392.2,2796.8,6430.4,6757.57764,44536.52344,327.73505,-14.68042,1.03373,3014.49927,47899.53125,17441,1,-1,-3,0,0,755.63783,10.08398,2749.7,6392.2,2796.8,6430.4
405/647,2734.5,6378.9,2793.9,6434.2,3179.04346,18372.79492,306.90192,-71.98188,1.05976,2334.20337,21931.03125,23375,1,-1,5,0,0,311.7257,17.4341,2734.5,6378.9,2793.9,6434.2
405/647,2768.6,6392.3,2796.4,6432.4,5680.6416,31590.11133,301.04895,-78.2016,1.12214,3323.13818,35268.23438,15906,1,-1,5,0,0,535.97994,12.04338,2768.6,6392.3,2796.4,6432.4
405/647,2769.2,6378,2798.3,6422.1,7743.44092,52154.01563,331.31195,12.42477,1.27664,4229.4585,57276.53125,14060,1,-1,5,0,0,884.88154,10.05432,2769.2,6378,2798.3,6422.1
405/647,2805.1,6383.9,2799.9,6394.9,6178.96826,35889.34766,307.66989,46.10316,1.2306,3230.50513,39325.25,3608,1,-1,5,0,0,608.92379,11.11474,2805.1,6383.9,2799.9,6394.9
405/647,2754.6,6359.6,2801.7,6397.8,6843.08496,39256.46094,305.76645,-75.25899,1.1043,2814.73462,42014,17438,1,-1,5,0,0,666.0526,9.79578,2754.6,6359.6,2801.7,6397.8
405/647,2804.3,6387.4,2799.1,6398.4,9117.06738,43118.66016,277.6293,-39.05824,1.1352,3445.96411,47775.76563,3607,1,-1,6,0,0,731.58137,8.30818,2804.3,6387.4,2799.1,6398.4
405/647,2735.5,6350.9,2799.3,6413.3,3923.5332,23315.35742,311.20215,-7.70591,1.03155,2487.92407,26253.71875,23981,1,-1,-3,0,0,395.58467,14.88745,2735.5,6350.9,2799.3,6413.3
405/647,2730.8,6351.3,2800.6,6408.4,4837.26855,21264.82031,267.66464,17.84842,1.22624,2551.85229,23236.23438,25554,1,-1,5,0,0,360.79383,12.65606,2730.8,6351.3,2800.6,6408.4
405/647,2808.2,6401.3,2803.1,6412.1,14947.61426,93587.65625,319.43579,-0.0032,1.01738,3939.98389,99685.79688,3596,1,-1,5,0,0,1587.87369,5.85878,2808.2,6401.3,2803.1,6412.1
405/647,2775.2,6365,2803.2,6409,6327.21777,48868.45703,354.78738,25.6895,1.21934,3660.72119,53674.65625,14078,1,-1,5,0,0,829.13645,11.32459,2775.2,6365,2803.2,6409
405/647,2690.7,6321.9,2800.9,6414.9,6475.61035,25977.91211,255.69485,-74.19371,1.18539,2221.94458,28169.71875,48500,1,-1,5,0,0,440.75944,9.63093,2690.7,6321.9,2800.9,6414.9
405/647,2769.5,6382.3,2802,6422,10965.84375,79331.42188,343.3696,-86.04325,1.13167,3797.89697,83668.04688,16106,1,-1,5,0,0,1345.99244,7.33362,2769.5,6382.3,2802,6422
405/647,2739.2,6391.3,2798.9,6425.4,5781.99854,20613.66797,241.04543,25.74687,1.2615,2963.40112,23313.34375,18032,1,-1,5,0,0,349.74592,11.51806,2739.2,6391.3,2798.9,6425.4
405/647,2733.1,6367.1,2802.7,6424.4,4246.02637,16282.43555,249.99341,22.90652,1.18004,2672.3562,17992.54688,25547,1,-1,5,0,0,276.2592,14.36921,2733.1,6367.1,2802.7,6424.4
405/647,2755.6,6388.3,2802.7,6426.6,7300.53174,66792.57031,386.142,-51.54877,1.05755,2637.16162,70790.07813,17444,1,-1,5,0,0,1133.2495,9.06874,2755.6,6388.3,2802.7,6426.6
405/647,2766.2,6394.2,2794.1,6434.3,4735.05518,22553.2207,278.6134,42.91286,1.17764,3278.25952,25462.28125,15902,1,-1,6,0,0,382.65373,14.01983,2766.2,6394.2,2794.1,6434.3
405/647,2726.9,6379.6,2796.2,6437,3508.76318,17576.09375,285.72244,75.66928,1.03415,2439.68799,20332.28906,25542,1,-1,-3,0,0,298.20831,16.30013,2726.9,6379.6,2796.2,6437
405/647,2769.5,6394.2,2798.9,6438.3,6521.96191,50985.22656,356.93839,21.13987,1.20432,4913.81787,55128.92188,14055,1,-1,6,0,0,865.05104,12.2518,2769.5,6394.2,2798.9,6438.3
405/647,2737.5,6407,2798.2,6441.1,5206.60303,44008.42188,371.15121,-77.91618,1.2084,2929.15283,46850.51563,19156,1,-1,5,0,0,746.67769,12.35452,2737.5,6407,2798.2,6441.1
405/647,2761.3,6407.4,2792.3,6451.5,6984.81982,34474.65625,283.61722,5.05648,1.07172,4200.34277,36926.20313,14017,1,-1,-3,0,0,584.92115,10.98263,2761.3,6407.4,2792.3,6451.5
405/647,2768.8,6399.1,2798.2,6443.2,5166.13525,36463.60156,339.16196,-51.15303,1.21931,4631.74902,39243.29688,14056,1,-1,5,0,0,618.66699,14.71105,2768.8,6399.1,2798.2,6443.2
405/647,2770,6413.4,2793.6,6457.1,6925.54785,33156.66797,279.33066,13.24286,1.05653,4448.63135,36103.0625,12328,1,-1,5,0,0,562.55924,11.28907,2770,6413.4,2793.6,6457.1
405/647,2762.9,6405.4,2796.3,6444.9,7805.5083,56500.81641,343.46857,85.02396,1.1472,3658.44775,58956.0625,16118,1,-1,-4,0,0,958.6324,9.51812,2762.9,6405.4,2796.3,6444.9
405/647,2767.4,6411.7,2800.7,6451.3,7801.64258,40317.8125,290.21222,-23.43955,1.10304,3449.9458,45442.65625,16116,1,-1,5,0,0,684.06023,9.39543,2767.4,6411.7,2800.7,6451.3
405/647,2769.1,6397.4,2802.6,6436.8,9389.60156,51355.45703,298.55884,-1.53113,1.12296,3413.1001,55310.09375,16119,1,-1,5,0,0,871.33263,8.07222,2769.1,6397.4,2802.6,6436.8
405/647,2733.8,6389,2803.3,6446.3,4237.39258,22504.7793,294.2038,88.95435,1.16285,2710.78906,24720.34375,25545,1,-1,-2,0,0,381.83184,14.39054,2733.8,6389,2803.3,6446.3
405/647,2767.6,6410,2801.5,6449.4,10302.21289,90580.03906,378.53952,55.27643,1.0178,3066.84644,96684.53125,16125,1,-1,5,0,0,1536.84435,7.23998,2767.6,6410,2801.5,6449.4
405/647,2768,6410.4,2801.7,6449.9,7084.81934,28546.25781,256.25388,0.9595,1.17904,3392.17627,31643.35938,16122,1,-1,6,0,0,484.33579,10.15529,2768,6410.4,2801.7,6449.9
405/647,2779.4,6412.4,2802.9,6456,4846.33203,23920.56836,283.62167,74.86732,1.02212,3734.88135,26313.8125,12330,1,-1,-2,0,0,405.85311,14.39985,2779.4,6412.4,2802.9,6456
405/647,2741.1,6417.5,2801.1,6459.7,3363.65259,16191.10059,280.08694,71.48605,1.06211,2797.82959,17920.34375,18986,1,-1,-2,0,0,274.70955,17.7871,2741.1,6417.5,2801.1,6459.7
405/647,2719.7,6419,2779.7,6460.8,3633.62671,21011.9668,306.98944,25.63135,1.18464,2627.77881,24407.83594,18991,1,-1,7,0,0,356.50374,16.21722,2719.7,6419,2779.7,6460.8
405/647,2728.3,6441,2789,6474.9,4096.39258,24655.49805,313.19611,-45.99048,1.21839,3036.41699,26881.5625,19157,1,-1,6,0,0,418.32244,15.40481,2728.3,6441,2789,6474.9
405/647,2759,6429.8,2792.1,6469.4,8224.28516,49864.23828,314.34442,-5.8524,1.01987,3596.82935,53920.35938,16114,1,-1,-3,0,0,846.03157,9.09579,2759,6429.8,2792.1,6469.4
405/647,2770.5,6420.8,2800.4,6463.9,9771.44922,68864.13281,338.90445,69.31628,1.12917,3816.64404,72540.4375,13980,1,-1,5,0,0,1168.39708,8.04659,2770.5,6420.8,2800.4,6463.9
405/647,2739.7,6446.1,2799.8,6479.9,8698.85449,65239.74609,349.61118,65.74866,1.06327,3190.53662,67757.70313,18046,1,-1,5,0,0,1106.9032,8.36547,2739.7,6446.1,2799.8,6479.9
405/647,2701.4,6398.2,2797.7,6482.8,3246.56616,15759.79688,281.26999,66.60685,1.00649,2243.46582,18635.17188,35262,1,-1,-2,0,0,267.39175,16.91545,2701.4,6398.2,2797.7,6482.8
405/647,2771.7,6446.1,2803.2,6486,4141.69971,34366.64453,367.73883,46.29642,1.08397,4478.38818,38022.98438,16093,1,-1,-6,0,0,583.08855,17.66607,2771.7,6446.1,2803.2,6486
405/647,2743.7,6518.6,2791.3,6557.7,10700.32227,64630.99219,313.7489,-12.09743,1.16195,3244.38818,70081.98438,17513,1,-1,-4,0,0,1096.57466,7.18127,2743.7,6518.6,2791.3,6557.7
405/647,2670.8,6508.6,2753.3,6574.7,5130.66992,28242.03711,299.51682,7.34856,1.01494,2158.8833,31269.71875,30530,1,-1,-5,0,0,479.17417,11.39877,2670.8,6508.6,2753.3,6574.7
405/647,2712.8,6560.3,2739.5,6601.4,7188.75977,35084.48828,282.02707,19.41314,1.00577,2958.30371,39267.125,16032,1,-1,-2,0,0,595.26799,9.58665,2712.8,6560.3,2739.5,6601.4
405/647,2629.8,6493.9,2747.8,6579.3,7736.85547,39066.74609,286.86768,23.04565,1.23633,2077.91675,42918.07813,45223,1,-1,5,0,0,662.83376,8.21935,2629.8,6493.9,2747.8,6579.3
405/647,2649.9,6488.3,2768.1,6577.5,5159.03418,22333.77344,265.61774,-53.06325,1.09458,2120.06641,26199.75,42513,1,-1,7,0,0,378.93043,11.33978,2649.9,6488.3,2768.1,6577.5
405/647,2670.1,6513.9,2752.6,6580,6429.98145,31582.80273,282.93112,8.28893,1.14956,2512.00098,34093.95313,30529,1,-1,7,0,0,535.85594,9.98064,2670.1,6513.9,2752.6,6580
405/647,2689.6,6524.4,2744.3,6590.3,5615.10547,21081.03711,247.35873,31.63836,1.04293,2717.36011,24436.35938,21297,1,-1,5,0,0,357.67563,11.46337,2689.6,6524.4,2744.3,6590.3
405/647,2676.7,6524.7,2746.6,6597.4,11232.25879,58510.58203,291.36935,48.79675,1.11559,2358.29199,63158.69531,31918,1,-1,6,0,0,992.73149,6.43895,2676.7,6524.7,2746.6,6597.4
405/647,2693.6,6517.8,2748.2,6583.6,6186.60059,30129.44922,281.72784,0,1.05497,2608.42676,33590.08594,21300,1,-1,5,0,0,511.19733,10.40996,2693.6,6517.8,2748.2,6583.6
405/647,2700.9,6524.5,2755.4,6590.3,4153.71191,20358.86328,282.63034,-57.67733,1.15179,2436.69165,23282.10938,21301,1,-1,6,0,0,345.42273,14.12346,2700.9,6524.5,2755.4,6590.3
405/647,2650.1,6499.9,2747.4,6591.1,5627.16748,28942.72852,289.52432,44.06649,1.11795,2191.21851,31780.29688,40918,1,-1,5,0,0,491.06259,10.6491,2650.1,6499.9,2747.4,6591.1
405/647,2677.4,6533.2,2747.2,6606.1,9039.86133,39308.13672,266.20767,8.88681,1.07822,3011.92139,43012.85938,31922,1,-1,5,0,0,666.92936,8.06972,2677.4,6533.2,2747.2,6606.1
405/647,2629.8,6507.8,2748.1,6596.9,7031.75781,36772.86328,291.93893,44.51261,1.14205,2068.92139,38375.85156,42512,1,-1,5,0,0,623.91414,8.8153,2629.8,6507.8,2748.1,6596.9
405/647,2721.2,6563.3,2779.2,6598.9,5058.06445,22659.27734,270.20355,-66.9807,1.09887,3486.08301,27133.9375,17978,1,-1,-3,0,0,384.45316,13.5551,2721.2,6563.3,2779.2,6598.9
405/647,2691.2,6530.6,2761.1,6603.2,6672.44189,31145.35352,275.81284,-44.65379,1.1174,2829.64673,35730.3125,31917,1,-1,5,0,0,528.43387,10.04974,2691.2,6530.6,2761.1,6603.2
405/647,2684.3,6530.3,2754,6603.3,6020.05957,33561.74609,301.42697,3.78285,1.05662,2696.54102,37522.48438,31923,1,-1,5,0,0,569.43208,10.72446,2684.3,6530.3,2754,6603.3
405/647,2687.3,6539.4,2757.1,6612.2,7060.27441,30891.5918,267.03586,17.22816,1.24716,2378.76416,33663.55469,31919,1,-1,6,0,0,524.12837,9.15761,2687.3,6539.4,2757.1,6612.2
405/647,2740,6558.4,2780.6,6605.7,6063.97559,26593.98242,267.3457,-18.66097,1.22122,2388.77051,30805.24219,26832,1,-1,5,0,0,451.21212,10.32703,2740,6558.4,2780.6,6605.7
405/647,2738.7,6566.9,2778.9,6613.9,3611.39478,20531.62695,304.39282,-0.00044,1.28387,2365.25781,24001.36719,26827,1,-1,7,0,0,348.35396,15.70329,2738.7,6566.9,2778.9,6613.9
405/647,2711.8,6539.6,2779.8,6621.2,3100.80518,14413.33691,275.23602,76.55795,1.21953,2345.89844,17438.97656,32183,1,-1,-3,0,0,244.54676,17.89476,2711.8,6539.6,2779.8,6621.2
405/647,2757.8,6530.9,2786.6,6575,16871.20703,127683.3828,351.19986,-10.02395,1.22156,3863.98877,131525.5469,14066,1,-1,6,0,0,2166.36565,5.31424,2757.8,6530.9,2786.6,6575
405/647,2769.4,6555.4,2798.2,6599.5,23172.13867,175556.7188,351.38718,0.47523,1.27669,4246.69678,181112.8594,14065,1,-1,5,0,0,2978.61818,4.32049,2769.4,6555.4,2798.2,6599.5
405/647,2761.7,6564,2790.2,6605.9,4798.25391,28319.41797,310.14215,-80.4655,1.04198,2919.88428,31310.67188,13933,1,-1,-2,0,0,480.48707,13.27214,2761.7,6564,2790.2,6605.9
405/647,2714.6,6538.2,2799.1,6611.8,6171.55908,40864.36719,328.49985,-33.55664,1.07388,2424.37036,44583.85156,28829,1,-1,5,0,0,693.33346,10.1513,2714.6,6538.2,2799.1,6611.8
405/647,2771.4,6569.2,2800.4,6613.3,24683.3418,194496.375,358.35544,10.08538,1.22604,4179.49854,199586.5781,14062,1,-1,7,0,0,3299.96165,4.11777,2771.4,6569.2,2800.4,6613.3
405/647,2718.4,6548.3,2792.2,6613.7,4734.32031,28749.91406,314.59348,-65.36795,1.12195,2304.07446,31394.35156,27746,1,-1,5,0,0,487.79117,12.39801,2718.4,6548.3,2792.2,6613.7
405/647,2734.3,6579.2,2794.9,6613.7,7654.16797,57076.46094,348.60992,28.09229,1.14628,2966.44116,60600.39063,19147,1,-1,5,0,0,968.39919,9.06365,2734.3,6579.2,2794.9,6613.7
405/647,2759,6569.2,2800.6,6617.2,7419.95996,35364.76563,278.70505,-85.74989,1.11309,2635.82886,38512.38281,26843,1,-1,5,0,0,600.02337,9.04692,2759,6569.2,2800.6,6617.2
405/647,2740.5,6561.7,2801.2,6596,6205.05078,46912.52734,351.02008,-27.7049,1.04538,2962.75195,49195.15625,19149,1,-1,-3,0,0,795.95078,10.73307,2740.5,6561.7,2801.2,6596
405/647,2736.4,6554.7,2795.6,6620.7,3057.10278,15892.85645,291.07587,-89.58847,1.16925,2542.40161,19182.32031,21161,1,-1,-2,0,0,269.64933,18.6394,2736.4,6554.7,2795.6,6620.7
405/647,2662,6526.9,2768.9,6622.7,4915.81152,21188.60938,265.04147,-58.27086,1.22057,2125.49268,23808.85938,48747,1,-1,5,0,0,359.50078,11.79669,2662,6526.9,2768.9,6622.7
405/647,2739.6,6589.3,2759.9,6628.8,3607.25952,17492.82813,281.12634,11.0279,1.071,3398.45679,20810.625,14283,1,-1,-2,0,0,296.79557,18.00842,2739.6,6589.3,2759.9,6628.8
405/647,2729.6,6585.8,2777.2,6624.8,4246.49707,26277.51172,317.56815,58.94075,1.04611,2621.29395,27587.59375,17506,1,-1,5,0,0,445.84266,14.16978,2729.6,6585.8,2777.2,6624.8
405/647,2744.3,6586.1,2791.9,6625.2,7824.36035,38842.5,284.43915,14.97156,1.00474,2795.67236,41465.04688,17507,1,-1,-3,0,0,659.02904,8.81678,2744.3,6586.1,2791.9,6625.2
405/647,2763.5,6587.2,2783.7,6626.9,5498.7373,24750.13672,270.84296,6.4593,1.03715,3111.32251,28279.20313,14279,1,-1,6,0,0,419.92814,12.14353,2763.5,6587.2,2783.7,6626.9
