Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,2364.2,3915.3,2406.5,3952.7,4476.14209,33044.25781,346.86166,84.09563,1.06008,2687.98975,35967.5,16233,1,-1,-4,0,0,560.65201,13.6438,2364.2,3915.3,2406.5,3952.7
405/647,2321.8,3866.5,2412.7,3953.7,3455.91553,23014.07422,329.4393,-29.26778,1.23533,2135.37915,25710.42188,36546,1,-1,6,0,0,390.47289,15.69925,2321.8,3866.5,2412.7,3953.7
405/647,2314.4,3883.9,2414.1,3957.6,3734.06445,27771.07617,348.14941,0,1.15856,2326.38672,30715.04688,33913,1,-1,8,0,0,471.18352,15.12929,2314.4,3883.9,2414.1,3957.6
405/647,2310.2,3869.7,2404.5,3963.4,12270.16895,70620.11719,306.26627,-34.15862,1.00681,2394.30005,76826.29688,40054,1,-1,5,0,0,1198.19034,6.05039,2310.2,3869.7,2404.5,3963.4
405/647,2328.4,3891.3,2415.6,3957.3,4159.3418,22869.73633,299.34949,45.63634,1.23995,2079.15381,25871.46094,31275,1,-1,5,0,0,388.02396,13.36128,2328.4,3891.3,2415.6,3957.3
405/647,2370.2,3894.1,2417,3958.4,6259.86328,39900.47656,322.30484,-68.86929,1.17958,2667.21509,42412.46094,21487,1,-1,5,0,0,676.97942,10.33484,2370.2,3894.1,2417,3958.4
405/647,2313.8,3879.3,2404.6,3966.9,5867.14893,32548.77539,300.68655,17.11978,1.06528,2224.80591,35134.50781,36556,1,-1,5,0,0,552.24531,10.33407,2313.8,3879.3,2404.6,3966.9
405/647,2373.4,3928.9,2402.3,3970.8,4305.23047,27768.05469,324.21622,54.84335,1.26808,2808.76318,31417.60938,13521,1,-1,5,0,0,471.13225,14.34148,2373.4,3928.9,2402.3,3970.8
405/647,2339.9,3922,2402.3,3971.9,6176.13281,29145.24023,277.32291,-76.14651,1.04795,2302.97437,32264.25781,24237,1,-1,5,0,0,494.49855,10.05554,2339.9,3922,2402.3,3971.9
405/647,2332.8,3923,2403,3984.6,6727.45361,30314.25,270.99313,-34.64082,1.20595,2492.05396,34338.35938,26177,1,-1,5,0,0,514.33279,9.62627,2332.8,3923,2403,3984.6
405/647,2347,3927.7,2403.1,3973.9,5800.58203,33795.32813,308.14334,-69.22456,1.08133,2618.64355,37566.46875,20146,1,-1,-3,0,0,573.39519,10.94441,2347,3927.7,2403.1,3973.9
405/647,2317.6,3896.7,2405.8,3982.2,4130.72998,22998.07617,301.22607,82.81318,1.06779,1949.68042,25407.65625,37657,1,-1,6,0,0,390.20146,13.16117,2317.6,3896.7,2405.8,3982.2
405/647,2334.9,3936.6,2404.9,3993.5,5421.20361,27178.96484,285.84384,54.10471,1.17665,2258.31812,31873.41406,25560,1,-1,6,0,0,461.13734,11.07415,2334.9,3936.6,2404.9,3993.5
405/647,2344.7,3940.7,2406.8,3990.4,8920.11328,45153.33203,287.22348,-20.75407,1.16532,2600.59058,48257.0625,24225,1,-1,6,0,0,766.10304,7.81405,2344.7,3940.7,2406.8,3990.4
405/647,2291.3,3906.6,2407.2,3994.5,3118.08496,16251.72559,291.45129,14.80841,1.06593,1691.18896,19044.74219,44573,1,-1,5,0,0,275.73815,15.86253,2291.3,3906.6,2407.2,3994.5
405/647,2348.6,3917.2,2410.9,3967,6247.33203,31371.69336,286.07632,-39.21318,1.10808,2241.96631,34710.64844,24230,1,-1,5,0,0,532.27411,9.87686,2348.6,3917.2,2410.9,3967
405/647,2317,3876.6,2411,3970.4,15919.29785,108945.5703,333.96661,-67.8565,1.009,2308.59448,116279.8672,40048,1,-1,-4,0,0,1848.44681,4.99778,2317,3876.6,2411,3970.4
405/647,2365.5,3904.9,2412.4,3969.3,7981.60791,56337.84766,339.16824,70.55339,1.13584,2766.44312,59828.28125,21485,1,-1,5,0,0,955.86736,8.60095,2365.5,3904.9,2412.4,3969.3
405/647,2297.1,3884.2,2413,3972.1,6895.79053,37158.33984,296.34415,-5.11533,1.16086,2069.90674,39938.57031,44572,1,-1,5,0,0,630.4544,8.94236,2297.1,3884.2,2413,3972.1
405/647,2315.2,3879.4,2409.6,3973,11965.34473,67757.36719,303.79169,-4.57436,1.05513,2123.95313,74627.29688,40057,1,-1,5,0,0,1149.61892,6.01305,2315.2,3879.4,2409.6,3973
405/647,2320.5,3878.1,2414.5,3971.8,16452.76172,93802.53125,304.82327,53.61482,1.08796,2822.70557,100358.4219,40046,1,-1,-4,0,0,1591.51941,5.09308,2320.5,3878.1,2414.5,3971.8
405/647,2323.3,3876.9,2417.8,3970.5,7366.80322,39825.81641,296.82675,-4.72099,1.13786,2089.37305,43139.71875,40060,1,-1,5,0,0,675.71268,8.52571,2323.3,3876.9,2417.8,3970.5
405/647,2317.1,3885.8,2408,3973.1,3851.86157,20724.86133,296.12204,59.34894,1.09878,2145.96289,24041.82031,36548,1,-1,-3,0,0,351.6325,14.39313,2317.1,3885.8,2408,3973.1
405/647,2382.3,3939.5,2407.8,3980.3,3515.77588,18064.43359,289.37555,-52.54878,1.25249,3065.81177,21243.21875,13667,1,-1,5,0,0,306.49383,17.69746,2382.3,3939.5,2407.8,3980.3
405/647,2359.8,3963.5,2407.5,3996.9,11262.27832,77225.10156,334.29227,-87.27919,1.03029,2818.75439,80514.03125,17024,1,-1,5,0,0,1310.25513,6.65352,2359.8,3963.5,2407.5,3996.9
405/647,2317.1,3894.1,2407.9,3981.5,6481.87402,43987.34766,332.56293,-52.90383,1.013,2131.29346,46345.61719,36552,1,-1,5,0,0,746.32013,9.41113,2317.1,3894.1,2407.9,3981.5
405/647,2337.2,3921.6,2410.8,3986.9,3570.3584,19637.2832,299.39532,-11.61977,1.26621,2222.10205,22343,27788,1,-1,8,0,0,333.17989,15.52049,2337.2,3921.6,2410.8,3986.9
405/647,2329.1,3925.5,2411.9,3991.8,4138.56592,18767.72266,271.85736,53.71202,1.05608,2217.36157,23181.28125,30508,1,-1,-5,0,0,318.42632,13.74469,2329.1,3925.5,2411.9,3991.8
405/647,2357,3946.4,2413.2,3992.6,9348.49414,53479.875,305.34061,60.31503,1.09812,2842.60791,56821.21875,20147,1,-1,5,0,0,907.377,7.69683,2357,3946.4,2413.2,3992.6
405/647,2319.4,3886.8,2413.7,3980.5,9658.95996,55063.23047,304.80768,-63.94121,1.04569,2008.96069,60496.92969,40055,1,-1,5,0,0,934.24131,6.91392,2319.4,3886.8,2413.7,3980.5
405/647,2320.2,3883.9,2414.2,3977.6,12700.86719,74860.48438,309.93445,36.54987,1.15155,2359.94604,79333.64063,40047,1,-1,5,0,0,1270.13538,5.88398,2320.2,3883.9,2414.2,3977.6
405/647,2392.7,3947.1,2414.7,3980.8,5176.35889,29828.29297,306.45184,-58.09843,1.27473,3034.17627,33316.35938,14377,1,-1,5,0,0,506.0877,12.61891,2392.7,3947.1,2414.7,3980.8
405/647,2347.8,3925.5,2418,3987.1,5498.44775,22704.32031,259.41461,-33.24262,1.02952,2422.09351,25705.42188,26182,1,-1,-3,0,0,385.21739,11.22792,2347.8,3925.5,2418,3987.1
405/647,2327.1,3928.1,2414.3,3994.2,4758.04932,21948.55859,274.1882,-0.00002,1.02489,2193.97437,25712.25781,31274,1,-1,6,0,0,372.39461,12.21336,2327.1,3928.1,2414.3,3994.2
405/647,2325.9,3910,2416.9,3996.3,5484.88086,49969.63672,385.32724,33.45959,1.18901,1879.10425,52624.89063,36522,1,-1,8,0,0,847.81984,10.30624,2325.9,3910,2416.9,3996.3
405/647,2327.9,3904.2,2418,3989.9,8581.2832,52936.375,317.07446,36.15477,1.0619,2459.00513,55248.75,37521,1,-1,5,0,0,898.15559,7.89895,2327.9,3904.2,2418,3989.9
405/647,2324.3,3879.2,2418.5,3972.9,10131.69141,49987.76953,283.56403,-57.71333,1.12622,2370.55908,53940.60156,40052,1,-1,5,0,0,848.12749,6.95491,2324.3,3879.2,2418.5,3972.9
405/647,2363.9,3889.3,2425.9,3938.9,3634.83032,32160.72852,379.73541,65.78197,1.02628,2062.43164,35263.85156,24221,1,-1,-5,0,0,545.66143,14.82317,2363.9,3889.3,2425.9,3938.9
405/647,2506,3938.7,2501.5,3948.7,5458.73389,30985.38477,304.15338,12.81512,1.02563,3079.87671,33680.04688,3542,1,-1,-4,0,0,525.71973,12.13272,2506,3938.7,2501.5,3948.7
405/647,2470.2,3904.9,2504.3,3946.6,5184.10645,24444.93555,277.21564,20.47464,1.12179,2972.14453,27855.92188,13375,1,-1,6,0,0,414.74989,12.55217,2470.2,3904.9,2504.3,3946.6
405/647,2423.7,3852.7,2511.2,3929.1,4395.98145,19374.0957,268.00507,13.91321,1.19317,2041.13733,23085.27344,32687,1,-1,5,0,0,328.71447,12.74528,2423.7,3852.7,2511.2,3929.1
405/647,2439.4,3827.4,2528.2,3922.9,4275.71777,19424.72266,272.10287,-56.48648,1.23724,2138.46411,22633.25781,39108,1,-1,7,0,0,329.57344,13.22305,2439.4,3827.4,2528.2,3922.9
405/647,2464.4,3862.2,2536.5,3930.1,5063.80029,21796.64844,264.86026,0.00101,1.08656,2200.33911,24718.38281,29392,1,-1,6,0,0,369.8172,11.64084,2464.4,3862.2,2536.5,3930.1
405/647,2461.7,3850.6,2552.6,3927.8,4128.16406,20205.77344,282.43564,86.22042,1.01224,2106.1394,23127.17188,33516,1,-1,-4,0,0,342.8253,13.52596,2461.7,3850.6,2552.6,3927.8
405/647,2486.1,3891.5,2541,3934.1,9555.54883,54241.70313,304.15787,6.91214,1.07139,2545.68164,57026.60156,20029,1,-1,5,0,0,920.3027,7.36168,2486.1,3891.5,2541,3934.1
405/647,2508.6,3894.8,2550.7,3933.8,3570.85596,18044.55859,286.97708,-82.54602,1.03809,2580.12085,20736.07813,16842,1,-1,5,0,0,306.15661,16.38078,2508.6,3894.8,2550.7,3933.8
405/647,2482.3,3891.7,2537.3,3934.6,5872.0957,47207.29688,361.96637,-50.04791,1.15894,2469.24365,50556.0625,20039,1,-1,5,0,0,800.95204,10.59505,2482.3,3891.7,2537.3,3934.6
405/647,2502.7,3920.1,2517.8,3937.7,4214.85742,28638.95508,332.77249,-33.30647,1.12502,2282.729,31411.28125,6933,1,-1,5,0,0,485.90856,13.58792,2502.7,3920.1,2517.8,3937.7
405/647,2484,3893.5,2539,3936,8991.58594,49627.74219,299.91925,33.34924,1.02538,2738.80859,53197.375,20028,1,-1,-4,0,0,842.01901,7.85735,2484,3893.5,2539,3936
405/647,2478.8,3894.6,2534,3937.9,6362.04004,39791.27734,319.26843,-83.33907,1.13365,2709.72412,41568.51563,20054,1,-1,5,0,0,675.12667,10.25321,2478.8,3894.6,2534,3937.9
405/647,2487.6,3896,2542.5,3938.6,12035.97363,90716.33594,350.47928,-82.26891,1.15806,2578.39624,93254.58594,20031,1,-1,5,0,0,1539.15686,6.19776,2487.6,3896,2542.5,3938.6
405/647,2462.6,3841.7,2544.9,3937,6158.5498,32624.10742,293.82608,87.18091,1.08665,2133.77954,35586.80469,39778,1,-1,5,0,0,553.52344,9.83954,2462.6,3841.7,2544.9,3937
405/647,2490.8,3892.8,2545.7,3936.5,4425.68018,29766.85156,331.08282,-67.59837,1.18798,2580.19604,32374.39063,19870,1,-1,5,0,0,505.04524,13.59618,2490.8,3892.8,2545.7,3936.5
405/647,2431.8,3849.2,2548.4,3938.1,3383.20459,29044.81445,374.05063,-79.01364,1.18106,1956.14551,32792.86719,43975,1,-1,6,0,0,492.79465,15.46788,2431.8,3849.2,2548.4,3938.1
405/647,2494.4,3895,2549.6,3938.3,5422.55664,36534.32813,331.36661,-69.27103,1.10509,2773.79541,40308.03125,20052,1,-1,6,0,0,619.86698,11.75677,2494.4,3895,2549.6,3938.3
405/647,2456.2,3842.5,2553.7,3917.1,3551.40845,18953.16211,294.91763,-11.57577,1.27313,2003.33081,21012.78906,33817,1,-1,5,0,0,321.57262,15.05408,2456.2,3842.5,2553.7,3917.1
405/647,2457.7,3861.7,2555,3936.3,4667.67188,23080.41602,283.87811,-34.53173,1.09696,2175.46631,24614.14844,33806,1,-1,5,0,0,391.59849,12.35648,2457.7,3861.7,2555,3936.3
405/647,2484.2,3896.5,2539.1,3938.9,5676.96875,37855.78906,329.66141,81.04012,1.08422,2633.73608,40968.92969,20026,1,-1,5,0,0,642.28782,11.13636,2484.2,3896.5,2539.1,3938.9
405/647,2465.9,3844.4,2547.9,3939.7,3792.0127,23005.89648,314.44516,-7.02876,1.01974,1887.82129,26858.75781,39771,1,-1,-4,0,0,390.33414,13.95483,2465.9,3844.4,2547.9,3939.7
405/647,2469.1,3863.2,2554.3,3939.6,3920.9375,23841.79297,314.80002,36.1083,1.00869,2102.34668,25970.01563,32596,1,-1,-4,0,0,404.51655,14.06071,2469.1,3863.2,2554.3,3939.6
405/647,2528.3,3892,2552.5,3939.7,4958.31543,16129.12109,230.24939,-16.7074,1.2423,3065.77686,19230.9375,12651,1,-1,5,0,0,273.65796,13.26101,2528.3,3892,2552.5,3939.7
405/647,2473.7,3899,2528.6,3941.6,8146.38818,45700.66797,302.37018,-46.21852,1.05375,2483.12256,49473.99219,20030,1,-1,5,0,0,775.38952,8.2537,2473.7,3899,2528.6,3941.6
405/647,2449.5,3876.2,2521.6,3944.1,3882.05054,24435.10547,320.28513,79.09131,1.14987,2214.32202,28020.21875,29391,1,-1,5,0,0,414.5831,14.42075,2449.5,3876.2,2521.6,3944.1
405/647,2471.7,3905.3,2513.9,3944.3,4413.1582,19690.49609,269.65829,52.34529,1.20367,2590.35376,23333.66406,16843,1,-1,-3,0,0,334.08274,13.72553,2471.7,3905.3,2513.9,3944.3
405/647,2475.3,3899.2,2530.4,3942.4,6707.74072,40333.12109,313.0423,49.45279,1.10416,2643.25513,44169.5,20051,1,-1,5,0,0,684.31997,9.76085,2475.3,3899.2,2530.4,3942.4
405/647,2501.6,3899.4,2531.4,3940.1,3677.98364,17956.42383,282.07544,76.88671,1.20796,3040.64526,20565.375,12757,1,-1,-3,0,0,304.66126,16.96822,2501.6,3899.4,2531.4,3940.1
405/647,2447.6,3866.5,2535.1,3942.9,5193.81445,25606.60352,283.46078,-12.49939,1.14497,2029.41357,28583.73438,32686,1,-1,5,0,0,434.45956,11.10476,2447.6,3866.5,2535.1,3942.9
405/647,2430.2,3855.8,2543.4,3944.1,4004.64941,19773.12109,283.67142,-59.61163,1.06007,2024.35913,22119.40625,41718,1,-1,-3,0,0,335.48461,13.69,2430.2,3855.8,2543.4,3944.1
405/647,2476.7,3901.9,2531.6,3944.4,9844.48926,63948.84375,325.37186,-10.77183,1.09091,3068.3335,66908.65625,20025,1,-1,6,0,0,1085.00085,7.53203,2476.7,3901.9,2531.6,3944.4
405/647,2433.6,3869.9,2531,3944.5,4937.56055,24538.62109,284.59619,-16.52204,1.1793,2150.76831,28004.35156,33809,1,-1,5,0,0,416.33942,11.76391,2433.6,3869.9,2531,3944.5
405/647,2508.8,3904.5,2534.5,3945.9,10051.87012,56071.28906,301.5137,47.91388,1.01772,3067.8147,59786.07813,13621,1,-1,5,0,0,951.34474,7.43366,2508.8,3904.5,2534.5,3945.9
405/647,2491.4,3902.9,2546.5,3946,11435.12012,68331.07813,312.06784,4.54799,1.02135,2922.64307,72605.48438,20045,1,-1,5,0,0,1159.3529,6.65444,2491.4,3902.9,2546.5,3946
405/647,2493.1,3899.5,2548.2,3942.6,6898.52832,34710.23047,286.35895,-77.91626,1.02128,2711.75903,38790.8125,20047,1,-1,5,0,0,588.91807,9.64862,2493.1,3899.5,2548.2,3942.6
405/647,2430.9,3850.8,2512.6,3946.1,3596.45679,13369.88574,246.14252,-54.71794,1.19675,1898.60559,16735.32813,39762,1,-1,7,0,0,226.84284,14.73052,2430.9,3850.8,2512.6,3946.1
405/647,2495.8,3916.1,2525.5,3947,4335.17627,26083.67773,313.14194,-44.31848,1.05065,2912.45288,29975.8125,15005,1,-1,5,0,0,442.55394,14.45256,2495.8,3916.1,2525.5,3947
405/647,2428.9,3873.1,2521.7,3950.2,3283.11768,16206.33398,283.63474,68.07839,1.13982,1999.08911,19951.63281,33278,1,-1,5,0,0,274.96801,16.08785,2428.9,3873.1,2521.7,3950.2
405/647,2460.9,3886.7,2507.9,3950.3,4516.81787,23337.07227,290.17975,40.71545,1.25309,2773.34131,32941.28125,21527,1,-1,8,0,0,395.9531,13.74623,2460.9,3886.7,2507.9,3950.3
405/647,2410.7,3854.3,2524,3948.9,3133.86426,18616.66016,311.15088,-71.4621,1.08127,1980.05981,21964.07031,42960,1,-1,-2,0,0,315.86329,16.63699,2410.7,3854.3,2524,3948.9
405/647,2475.2,3904.6,2530.3,3947.7,6517.03613,39380.23828,313.81546,-73.83673,1.18092,2552.96631,42416.64844,20046,1,-1,6,0,0,668.15269,9.88456,2475.2,3904.6,2530.3,3947.7
405/647,2452.3,3854.9,2534,3950.2,7465.2749,46122.60156,317.31766,-6.80321,1.28392,2066.28125,51038.21875,39761,1,-1,5,0,0,782.54834,8.39412,2452.3,3854.9,2534,3950.2
405/647,2456.5,3851.4,2540.2,3947.9,8714.71191,51342.41406,309.86453,-51.35602,1.12949,2301.21484,55539.46875,39410,1,-1,-3,0,0,871.11134,7.68584,2456.5,3851.4,2540.2,3947.9
405/647,2518.2,3933,2533.5,3950.7,7878.24072,46527.79688,310.24289,36.97379,1.14434,2392.89722,51087.03906,6941,1,-1,7,0,0,789.42317,8.37666,2518.2,3933,2533.5,3950.7
405/647,2471.2,3908.4,2526.2,3950.8,5876.43506,30808.61914,292.3071,12.08731,1.10794,2694.93091,34275.39063,20027,1,-1,6,0,0,522.7206,10.94581,2471.2,3908.4,2526.2,3950.8
405/647,2424.9,3861.4,2541.4,3950.3,6445.31885,30592.90625,278.13037,82.72913,1.04792,2136.11157,33643.53125,43968,1,-1,5,0,0,519.06066,9.52343,2424.9,3861.4,2541.4,3950.3
405/647,2516.9,3909,2546.5,3949.9,12752.13965,75782.35156,311.20941,50.29399,1.00643,3499.30176,80053.21875,12753,1,-1,-4,0,0,1285.77642,6.41354,2516.9,3909,2546.5,3949.9
405/647,2493.4,3905.3,2548.4,3947.9,12158.73145,79624.45313,326.69263,47.55573,1.11721,2868.29517,82733.53125,20032,1,-1,5,0,0,1350.96421,6.31997,2493.4,3905.3,2548.4,3947.9
405/647,2496.9,3898,2551.9,3940.7,12454.41504,71719.39844,306.34927,16.05319,1.12725,2820.25708,75378.40625,20035,1,-1,5,0,0,1216.84152,6.20296,2496.9,3898,2551.9,3940.7
405/647,2533.4,3925.2,2548.4,3942.7,8170.64746,47090.24609,306.47672,34.98183,1.13131,2736.48804,49863.09375,6929,1,-1,5,0,0,798.96608,8.44883,2533.4,3925.2,2548.4,3942.7
405/647,2497.7,3903.5,2552.8,3946.3,9941.27344,64690.94141,325.65741,19.73259,1.06161,2806.42505,69764.17188,20036,1,-1,5,0,0,1097.5918,7.30347,2497.7,3903.5,2552.8,3946.3
405/647,2488.4,3890.3,2553.7,3941.1,3880.40698,13801.28809,240.75838,72.41959,1.07791,2339.48999,17826.99219,24327,1,-1,6,0,0,234.16231,14.83384,2488.4,3890.3,2553.7,3941.1
405/647,2513.4,3899.1,2553.7,3941.6,11058.74609,81042.78125,345.59262,9.8157,1.13967,3041.94189,85680.84375,16708,1,-1,5,0,0,1375.02856,6.86497,2513.4,3899.1,2553.7,3941.6
405/647,2436.7,3858.7,2553.4,3947.6,4827.24268,27573.9082,305.11237,87.53668,1.06801,2019.08887,30313.64844,43977,1,-1,-2,0,0,467.83823,11.72298,2436.7,3858.7,2553.4,3947.6
405/647,2509.8,3910.1,2551.8,3949.2,3371.46289,15562.74512,274.28,43.02785,1.22666,2649.99536,17962.22656,16839,1,-1,-2,0,0,264.04843,17.40559,2509.8,3910.1,2551.8,3949.2
405/647,2456.1,3873.2,2553.7,3947.7,4215.8042,15000.50391,240.80913,47.68198,1.11207,2113.72241,18163.60156,33819,1,-1,8,0,0,254.50905,13.39526,2456.1,3873.2,2553.7,3947.7
405/647,2357.9,3889.5,2419,3951.3,5987.1665,21153.13281,239.95892,62.99896,1.04305,2426.50464,24587.27344,22147,1,-1,6,0,0,358.89886,10.53521,2357.9,3889.5,2419,3951.3
405/647,2380.7,3915.2,2423.5,3952.5,4001.69092,20117.74219,286.23853,63.26885,1.25462,2853.57446,23764.84375,16239,1,-1,8,0,0,341.3317,15.40148,2380.7,3915.2,2423.5,3952.5
405/647,2339.1,3891.9,2426.2,3957.9,3341.09155,18828.48438,303.05658,-22.87531,1.01534,1946.88928,22159.42188,31277,1,-1,-3,0,0,319.45725,15.68,2339.1,3891.9,2426.2,3957.9
405/647,2332.4,3872.1,2426.9,3965.7,10223.31445,57923.10156,303.8717,3.66714,1.0754,2511.24854,62817.82031,40059,1,-1,5,0,0,982.76389,6.97924,2332.4,3872.1,2426.9,3965.7
405/647,2424.3,3940.5,2428.8,3959.4,3752.61279,15165.61328,256.6394,-24.25163,1.00285,3441.43457,21579.70313,4237,1,-1,-6,0,0,257.31041,17.51348,2424.3,3940.5,2428.8,3959.4
405/647,2340.3,3877.9,2431.2,3965.5,3371.47852,23048.54297,333.78882,-45.38092,1.06124,2113.10571,26590.82031,36555,1,-1,6,0,0,391.05771,15.96927,2340.3,3877.9,2431.2,3965.5
405/647,2340.6,3878.5,2431.5,3965.9,7609.20459,63022.49219,367.39935,-9.29523,1.0118,2096.32007,66597.32031,36551,1,-1,5,0,0,1069.28372,8.26358,2340.6,3878.5,2431.5,3965.9
405/647,2341.6,3900.7,2428.7,3966.7,3784.67847,20282.25195,295.53152,-16.91432,1.28914,2107.3667,22302.03125,31276,1,-1,8,0,0,344.12288,14.51848,2341.6,3900.7,2428.7,3966.7
405/647,2365.5,3917.4,2428,3967.3,5271.41064,21530.125,258.00021,2.91426,1.18856,2294.06909,24137.61719,24239,1,-1,5,0,0,365.29517,11.4277,2365.5,3917.4,2428,3967.3
405/647,2328.1,3877,2422.4,3970.7,14484.30176,84285.08594,307.95468,50.3788,1.01616,2497.22192,90173.125,40056,1,-1,5,0,0,1430.03977,5.43046,2328.1,3877,2422.4,3970.7
