Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,13899.4,10060.3,13992.9,10134.9,8021.26123,71125.53906,380.14709,90,1.06377,2600.30566,75512.02344,36058,1,-1,5,0,0,1206.76568,8.39498,13899.4,10060.3,13992.9,10134.9
405/647,13875.2,10047.1,13989.6,10141.5,18400.13867,120818.7344,327.12732,69.96375,1.05087,3204.73657,125351.9063,42849,1,-1,5,0,0,2049.89522,4.81374,13875.2,10047.1,13989.6,10141.5
405/647,13899.6,10056.9,13993.1,10131.5,6176.88965,47087.03516,352.47311,90,1.08477,2675.44971,51025.96875,36056,1,-1,5,0,0,798.9116,10.4315,13899.6,10056.9,13993.1,10131.5
405/647,13996.7,10122.1,13994.5,10133.8,5831.18213,40962.92188,338.35873,-18.41381,1.16666,3031.91797,43950.01563,5034,1,-1,5,0,0,695.00561,11.39254,13996.7,10122.1,13994.5,10133.8
405/647,13969,10089.7,13996.8,10133.7,8159.64697,38866.74219,278.62085,-19.97597,1.02685,3826.50146,46184.42188,14082,1,-1,5,0,0,659.44035,9.3701,13969,10089.7,13996.8,10133.7
405/647,13904.9,10056.1,13998.3,10130.6,7359.33301,48294.82813,327.03281,4.79453,1.10826,2825.76392,53008.5625,36067,1,-1,5,0,0,819.40386,9.23501,13904.9,10056.1,13998.3,10130.6
405/647,13910.6,10038.4,13997.5,10134.7,6445.18408,23649.94336,244.54434,79.32505,1.01824,2893.51587,32214.71875,39165,1,-1,-4,0,0,401.26149,10.45926,13910.6,10038.4,13997.5,10134.7
405/647,13901.5,10062.7,13994.9,10137.2,5831.62939,41069.84375,338.78705,-31.82888,1.14787,2984.09961,45131.125,36054,1,-1,5,0,0,696.81972,11.33211,13901.5,10062.7,13994.9,10137.2
405/647,13904.2,10064.9,13997.6,10139.5,5318.08789,30492.87891,305.69034,-32.84731,1.05389,2757.78931,33247.32813,36064,1,-1,-4,0,0,517.36353,11.95077,13904.2,10064.9,13997.6,10139.5
405/647,13963.6,10101.8,13997.8,10143.8,4370.62402,30076.65234,334.89084,60.32244,1.00322,3678.3645,32467.14063,13380,1,-1,-4,0,0,510.30154,15.61567,13963.6,10101.8,13997.8,10143.8
405/647,13877,10053.3,13991.4,10147.7,14949.95605,93218.15625,318.7796,-32.81684,1.06036,2833.55933,97570.59375,42851,1,-1,5,0,0,1581.60449,5.43818,13877,10053.3,13991.4,10147.7
405/647,13905,10066.9,13998.4,10143.1,5907.89502,40460.99609,334.08896,57.22771,1.05648,2513.87061,44055.34375,33629,1,-1,5,0,0,686.48958,10.62299,13905,10066.9,13998.4,10143.1
405/647,14000.3,10095.5,14002.3,10111.7,6558.45557,48553.92969,347.35349,78.62321,1.10196,3306.52271,57671.39063,4549,1,-1,6,0,0,823.79996,10.62773,14000.3,10095.5,14002.3,10111.7
405/647,13978.3,10071.3,14004.3,10112.3,4911.97363,42205.22656,374.20996,-74.41315,1.13895,3119.91748,46143.04688,15970,1,-1,7,0,0,716.08342,13.26331,13978.3,10071.3,14004.3,10112.3
405/647,13938.9,10060.6,14000.1,10122.3,10797.69824,64211.32813,311.31531,28.77177,1.11735,3282.89673,67818.0625,22160,1,-1,5,0,0,1089.45434,7.1561,13938.9,10060.6,14000.1,10122.3
405/647,14007.3,10101.7,14005.2,10113.3,3872.23584,32905.83984,372.1481,19.79534,1.17976,2966.62354,36152.45313,5035,1,-1,7,0,0,558.30351,15.98864,14007.3,10101.7,14005.2,10113.3
405/647,13950.5,10073.8,14005.3,10126.1,10300.7793,49812.38672,280.73325,-22.87923,1.07064,3105.94482,55620.70313,22539,1,-1,5,0,0,845.15182,7.34287,13950.5,10073.8,14005.3,10126.1
405/647,14010.2,10105.6,14007.9,10117.2,8041.31348,44229.61719,299.40106,-25.04547,1.18723,3327.98242,47954.85938,5028,1,-1,5,0,0,750.43065,9.05971,14010.2,10105.6,14007.9,10117.2
405/647,13951.8,10075.3,14006.7,10127.6,7499.19922,31969.09766,263.58334,29.69486,1.19152,2990.75659,36077.92188,22536,1,-1,5,0,0,542.41009,9.32584,13951.8,10075.3,14006.7,10127.6
405/647,13943.8,10076.5,13998.5,10128.3,3143.06592,19298.5918,316.33432,79.95623,1.24206,2689.46021,23242.45313,22507,1,-1,7,0,0,327.43342,18.54949,13943.8,10076.5,13998.5,10128.3
405/647,13944.4,10083.5,13999.2,10135.8,8182.91553,40882.30859,285.34738,-50.11467,1.0176,3282.92065,45632.89063,22534,1,-1,-4,0,0,693.63787,8.91375,13944.4,10083.5,13999.2,10135.8
405/647,13907.3,10063,14000.8,10137.6,8428.7959,75517.46875,382.12122,58.86168,1.05142,2618.63672,79767.79688,36057,1,-1,5,0,0,1281.28224,8.0941,13907.3,10063,14000.8,10137.6
405/647,13911.5,10051.6,14004.8,10127.8,6405.06055,42967.24609,330.64914,-4.90587,1.07229,2626.51074,46705.97656,33625,1,-1,5,0,0,729.01237,10.09137,13911.5,10051.6,14004.8,10127.8
405/647,14011.4,10116.7,14009.2,10128.3,3279.9209,21149.42578,324.17374,-73.68527,1.15176,2813.9519,24315.35938,5024,1,-1,5,0,0,358.83596,18.1683,14011.4,10116.7,14009.2,10128.3
405/647,13878.6,10043.1,14004.9,10131.6,7896.83008,41167.78906,291.48257,-28.85381,1.03682,2611.96411,43868.75781,46834,1,-1,5,0,0,698.48153,8.58165,13878.6,10043.1,14004.9,10131.6
405/647,13978.6,10095.8,14003.8,10135.3,14422.53125,74834.16406,290.79669,-21.02168,1.13198,3875.69482,80649.95313,13770,1,-1,5,0,0,1269.68881,6.01702,13978.6,10095.8,14003.8,10135.3
405/647,13949.4,10082.8,14004.1,10134.6,9459.47266,56970.19922,313.29297,1.05312,1.04415,2990.08838,61922.67188,22499,1,-1,-3,0,0,966.59628,7.72328,13949.4,10082.8,14004.1,10134.6
405/647,14006.6,10132.4,14006.6,10132.4,10736.18652,76977.05469,341.83447,76.11162,1.04637,9043.39941,82272.4375,3,1,-1,5,0,0,1306.04659,9.96318,14006.6,10132.4,14006.6,10132.4
405/647,13984.8,10092.6,14004.8,10133.2,3559.31128,13344.97852,247.19302,-58.28778,1.07042,3245.39282,16696.75,14265,1,-1,-5,0,0,226.42025,17.96217,13984.8,10092.6,14004.8,10133.2
405/647,13932.3,10067.4,14006.6,10136.3,5808.44189,34903.94531,312.94473,-7.22501,1.1693,2698.70483,37836.46875,28273,1,-1,5,0,0,592.20477,11.03089,13932.3,10067.4,14006.6,10136.3
405/647,14006.8,10113.5,14009.9,10123.3,4589.73584,30868.66406,331.07416,63.46759,1.10056,2856.00513,35313.75,5663,1,-1,-3,0,0,523.73936,13.65479,14006.8,10113.5,14009.9,10123.3
405/647,14005.6,10111.7,14009.9,10131.4,6115.5542,52207.625,373.00037,-69.07559,1.11252,2928.13037,57097.60938,4479,1,-1,5,0,0,885.79111,10.80655,14005.6,10111.7,14009.9,10131.4
405/647,14008.9,10126.2,14006.7,10137.8,6579.40967,34114.14844,290.69263,-4.79181,1.14501,3449.14771,39969.76563,5033,1,-1,-4,0,0,578.80452,10.79907,14008.9,10126.2,14006.7,10137.8
405/647,13946.3,10096.7,14001.1,10149.1,5158.24365,32466.18164,320.27637,60.87049,1.01713,2948.72827,36163.3125,22540,1,-1,5,0,0,550.84396,12.51962,13946.3,10096.7,14001.1,10149.1
405/647,13955.7,10107.4,14001.7,10143.9,5703.88428,44503.24609,356.59128,-76.9502,1.22304,3224.73193,47436.14063,17297,1,-1,5,0,0,755.07323,11.83262,13955.7,10107.4,14001.7,10143.9
405/647,13918.4,10049.4,14004.4,10146,4867.69922,25553.25586,292.49704,50.9632,1.13291,2651.02466,28090.78906,39193,1,-1,5,0,0,433.55443,12.71158,13918.4,10049.4,14004.4,10146
405/647,13953.7,10100.7,14007.7,10139.7,5782.24414,35843.14453,317.84476,30.89919,1.03957,3140.65161,39553.07813,17852,1,-1,-4,0,0,608.13988,11.62543,13953.7,10100.7,14007.7,10139.7
405/647,13953,10089.5,14007.7,10141.4,6294.38525,45747.85938,344.16678,28.72838,1.06239,2945.00342,49702.82813,22509,1,-1,5,0,0,776.19021,10.5928,13953,10089.5,14007.7,10141.4
405/647,13953.1,10091.3,14007.9,10143.6,8788.24414,47666.53516,297.31442,55.34531,1.15794,3075.11108,50202.5625,22535,1,-1,6,0,0,808.7438,8.25582,13953.1,10091.3,14007.9,10143.6
405/647,13911.6,10072.7,14005,10147.2,10008.375,63107.17188,320.56625,23.38465,1.16473,2861.93066,65429.39063,36065,1,-1,5,0,0,1070.72045,7.30719,13911.6,10072.7,14005,10147.2
405/647,13915.6,10051.7,14002.4,10148,5672.53809,32028.39063,303.34656,-20.65762,1.26343,2625.94824,35272.53906,39167,1,-1,5,0,0,543.4161,11.16003,13915.6,10051.7,14002.4,10148
405/647,13984.4,10103.2,14010,10144.3,3954.98364,25359.00391,323.26151,48.85635,1.1368,3058.06079,28839.01563,15981,1,-1,5,0,0,430.25861,15.91305,13984.4,10103.2,14010,10144.3
405/647,14013.2,10098.9,14011,10110.5,7578.3623,39488.29297,291.41153,-37.65339,1.13081,3461.03003,43788.53125,5032,1,-1,-6,0,0,669.98602,9.62719,14013.2,10098.9,14011,10110.5
405/647,14013.8,10113.4,14011.6,10124.9,8330.08203,38478.67578,274.3757,-28.76776,1.0925,3406.23511,42668.48438,5025,1,-1,-5,0,0,652.85615,8.89866,14013.8,10113.4,14011.6,10124.9
405/647,14017.1,10113.4,14013.4,10125.5,3774.14429,15796.1543,261.17203,86.10358,1.10633,3230.30981,18162.8125,3893,1,-1,5,0,0,268.00861,17.00412,14017.1,10113.4,14013.4,10125.5
405/647,13921.2,10039.4,14014.6,10114,6136.8042,38058.33203,317.91714,-66.48831,1.11395,2760.99854,41700.07813,36066,1,-1,5,0,0,645.7243,10.61906,13921.2,10039.4,14014.6,10114
405/647,13953.1,10073.9,14014.3,10135.6,10425.73047,46302.80469,269.03613,58.23772,1.04964,3326.15918,50913.20313,22161,1,-1,5,0,0,785.6058,7.42322,13953.1,10073.9,14014.3,10135.6
405/647,13957.1,10088.1,14012,10140.6,8748.72461,58787.44531,330.92545,62.90493,1.15523,2755.88428,62673.67188,22549,1,-1,5,0,0,997.42895,8.00799,13957.1,10088.1,14012,10140.6
405/647,13927.9,10034.6,14014.8,10130.8,5387.21631,30323.17969,302.87637,51.55529,1.05488,2965.0791,37985.125,39166,1,-1,5,0,0,514.48429,12.11326,13927.9,10034.6,14014.8,10130.8
405/647,13981,10081.2,14014.9,10119.4,4142.37988,26284.87305,321.57941,-17.6977,1.02564,3056.53369,30732.84375,15671,1,-1,-2,0,0,445.96756,15.28506,13981,10081.2,14014.9,10119.4
405/647,14001.6,10091.1,14018.5,10109.5,4523.57422,25304.76953,301.93994,50.48409,1.07852,3517.00732,41434.64063,7044,1,-1,-2,0,0,429.33843,14.931,14001.6,10091.1,14018.5,10109.5
405/647,14026,10119,14023.8,10130.6,5737.62842,42625.77344,347.96066,-76.92805,1.07775,3173.75049,45486.21875,5027,1,-1,-3,0,0,723.21871,11.71695,14026,10119,14023.8,10130.6
405/647,13966,10079.8,14020.7,10131.5,8175.22266,49675.70313,314.68964,-50.63516,1.18187,3112.77686,54023.9375,22496,1,-1,5,0,0,842.83275,8.75125,13966,10079.8,14020.7,10131.5
405/647,14019.4,10090.9,14024,10110.9,4811.55664,26507.31055,299.64032,83.40178,1.10456,3035.59424,29583.875,4473,1,-1,5,0,0,449.74159,13.43271,14019.4,10090.9,14024,10110.9
405/647,13994.8,10091.7,14020.7,10132.8,5422.1084,29351.60938,297.02438,88.14766,1.18021,3209.96729,33469.60938,15972,1,-1,5,0,0,497.99995,12.38204,13994.8,10091.7,14020.7,10132.8
405/647,13974.7,10071.6,14029.3,10123.4,6216.29004,39185.24219,320.52054,-0.03497,1.13853,2998.3103,43446.79688,22501,1,-1,5,0,0,664.84425,10.78301,13974.7,10071.6,14029.3,10123.4
405/647,13984.2,10095.7,14030.1,10132.2,5309.18359,32526.82813,315.98553,9.09663,1.05212,3200.29956,37849.32813,17296,1,-1,5,0,0,551.87293,12.57031,13984.2,10095.7,14030.1,10132.2
405/647,13939.9,10036.4,14026.2,10132.9,4318.15918,34804.74609,362.435,88.25575,1.14737,2361.93091,37945.38281,39182,1,-1,8,0,0,590.52169,13.4439,13939.9,10036.4,14026.2,10132.9
405/647,14010.4,10113.6,14014.8,10133.4,5111.11279,39029.10547,352.7742,-23.00048,1.05561,2897.86621,42660.5625,4477,1,-1,5,0,0,662.19512,12.51482,14010.4,10113.6,14014.8,10133.4
405/647,13949,10074.1,14016.7,10139.5,3865.82764,24183.5625,319.30014,82.33884,1.0452,2693.73022,27656.21875,27230,1,-1,5,0,0,410.31525,15.49936,13949,10074.1,14016.7,10139.5
405/647,13938.3,10062.7,14018.8,10135.8,6087.47705,39831.38281,326.55344,-78.37147,1.20022,2747.93384,44637.23438,29228,1,-1,7,0,0,675.80712,10.66493,13938.3,10062.7,14018.8,10135.8
405/647,13954.1,10075.9,14025,10134.2,6288.26855,36597.44141,307.97824,11.68747,1.07723,2767.11816,39889.20313,24907,1,-1,5,0,0,620.93781,10.42857,13954.1,10075.9,14025,10134.2
405/647,13973.3,10082.5,14028.2,10135.1,5592.46338,27515.41797,283.16965,-12.16997,1.07072,2829.28931,32053.82813,22556,1,-1,-3,0,0,466.84584,11.58841,13973.3,10082.5,14028.2,10135.1
405/647,13969.8,10075.3,14017.5,10138.1,8643.64746,45309.88672,292.28613,9.26163,1.12971,3162.3999,48585.40625,21561,1,-1,5,0,0,768.75925,8.43577,13969.8,10075.3,14017.5,10138.1
405/647,13916.4,10044.4,14021.7,10139.6,5360.59814,31488.78516,309.40802,-47.05523,1.04343,2729.60742,34226.23438,41150,1,-1,5,0,0,534.26077,11.82852,13916.4,10044.4,14021.7,10139.6
405/647,13901.6,10050.7,14022,10140.4,4224.76904,33407.02734,358.98611,25.75896,1.2244,2473.27148,36896.69531,47351,1,-1,5,0,0,566.80701,13.91167,13901.6,10050.7,14022,10140.4
405/647,13934.8,10057.8,14028.2,10134,6182.09033,25751.82031,260.55328,38.26122,1.12855,2627.53223,28703.92188,33630,1,-1,6,0,0,436.92341,10.47282,13934.8,10057.8,14028.2,10134
405/647,13945.4,10068.4,14028.3,10140.2,6685.50293,36119.24609,296.73071,17.56667,1.12939,2947.32837,40927.90625,28744,1,-1,5,0,0,612.82441,10.13207,13945.4,10068.4,14028.3,10140.2
405/647,13994.6,10100.3,14020.6,10141.2,5145.86182,42036.82422,364.87668,66.07317,1.15793,3178.74463,45231.51563,15969,1,-1,6,0,0,713.22619,12.83808,13994.6,10100.3,14020.6,10141.2
405/647,13984.4,10106.9,14010.2,10147.9,3495.55103,17494.74414,285.59869,-32.41432,1.29909,3440.30566,21142.01563,15973,1,-1,5,0,0,296.82808,18.60066,13984.4,10106.9,14010.2,10147.9
405/647,13957.5,10089.6,14012.2,10141.6,6907.56689,38467.08594,301.26059,89.95435,1.18924,3226.67285,40863.03125,22514,1,-1,6,0,0,652.65951,10.14426,13957.5,10089.6,14012.2,10141.6
405/647,13958.8,10089.9,14013.7,10142.3,10546.45996,53240.14063,286.83127,5.32221,1.03241,3085.32397,56593.125,22541,1,-1,5,0,0,903.30949,7.19314,13958.8,10089.9,14013.7,10142.3
405/647,13959,10090.6,14014,10143.2,6137.07275,29619.55469,280.45865,44.4695,1.18839,2809.8186,34109.89063,22554,1,-1,5,0,0,502.5461,10.72107,13959,10090.6,14014,10143.2
405/647,13974.6,10106.7,14030.7,10144,4749.54443,32479.64844,333.84119,12.54173,1.10568,3010.21338,39471.54688,17918,1,-1,-3,0,0,551.07245,13.50717,13974.6,10106.7,14030.7,10144
405/647,13906.9,10054.3,14017.1,10144.2,9411.4834,57407.11328,315.29279,66.76544,1.1169,2717.67285,60405.03125,43470,1,-1,7,0,0,974.00927,7.55904,13906.9,10054.3,14017.1,10144.2
405/647,14018.3,10124.3,14022.6,10144,4756.31299,27245.625,305.54376,-55.8139,1.24552,3125.4126,30474.78125,4480,1,-1,5,0,0,462.26835,13.69804,14018.3,10124.3,14022.6,10144
405/647,13998.7,10103.2,14024.7,10144.2,3593.60156,23896.90234,329.20474,-18.52204,1.03866,3291.72266,27596.59375,15968,1,-1,5,0,0,405.45157,17.79352,13998.7,10103.2,14024.7,10144.2
405/647,13961.2,10092.9,14015.8,10144.6,6437.44385,43108.75,330.35907,37.34147,1.10646,2977.46387,45957.26563,22498,1,-1,5,0,0,731.41323,10.44726,13961.2,10092.9,14015.8,10144.6
405/647,13985.8,10107.6,14011.1,10147.2,9523.36719,52176.97656,298.81638,-89.62802,1.08559,3598.83057,56262.29688,13769,1,-1,5,0,0,885.27111,8.10504,13985.8,10107.6,14011.1,10147.2
405/647,13959.1,10094,14014,10146.5,6671.73682,37408.86328,302.29297,17.36247,1.13192,3097.82495,41317.57813,22550,1,-1,5,0,0,634.70496,10.30135,13959.1,10094,14014,10146.5
405/647,13960.5,10097.4,14015.2,10149.1,10222.8916,53863.65625,293.03619,24.96548,1.06826,3249.99097,58070.4375,22500,1,-1,5,0,0,913.8885,7.46039,13960.5,10097.4,14015.2,10149.1
405/647,13926.3,10072.9,14019.7,10147.4,4183.39258,28631.5,333.97809,2.12716,1.10717,2544.8877,31647.5,36063,1,-1,5,0,0,485.78207,14.18777,13926.3,10072.9,14019.7,10147.4
405/647,13965.9,10093.8,14020.8,10146.2,7003.41797,49354.00781,338.896,-89.41184,1.01984,2921.40771,53801.01563,22545,1,-1,5,0,0,837.37464,9.69408,13965.9,10093.8,14020.8,10146.2
405/647,13995.4,10102.7,14021.8,10146.5,6449.21338,25024.86523,251.47379,-18.4675,1.06438,3908.27002,36213.76563,14106,1,-1,5,0,0,424.58938,11.50661,13995.4,10102.7,14021.8,10146.5
405/647,13974.5,10094.6,14029.3,10146.9,6055.76758,32680.06641,296.56308,-45.02679,1.25179,2945.32202,37455.21875,22532,1,-1,8,0,0,554.47288,10.97945,13974.5,10094.6,14029.3,10146.9
405/647,13903,10058,14023.4,10147.7,6550.79346,45392.85156,336.0524,9.88511,1.06008,2412.23804,48437.33594,47353,1,-1,5,0,0,770.16689,9.66193,13903,10058,14023.4,10147.7
405/647,13944.5,10075.8,14027.5,10147.8,5671.51123,26490.27734,275.90152,-38.6082,1.17463,2858.74878,28822.3125,28751,1,-1,6,0,0,449.45259,11.50417,13944.5,10075.8,14027.5,10147.8
405/647,13969.9,10086.5,14017.6,10149.4,6924.57959,42303.05859,315.53635,78.86313,1.06538,3141.3667,45323.03125,21560,1,-1,5,0,0,717.7433,10.02493,13969.9,10086.5,14017.6,10149.4
405/647,13867.3,10133.7,13898.3,10169.2,11818.93359,89891.25781,352.07065,-68.03903,1.04894,4078.17993,93584.1875,12897,1,-1,-2,0,0,1525.158,7.05152,13867.3,10133.7,13898.3,10169.2
405/647,13858.2,10070.6,13944.4,10167.1,3184.03784,15919.49902,285.4538,-31.56077,1.0308,2609.82007,20546.82031,39186,1,-1,-3,0,0,270.10136,18.17331,13858.2,10070.6,13944.4,10167.1
405/647,13881.6,10066.2,13967.6,10162.8,6008.90186,39075.55078,325.54816,11.53032,1.11969,2718.65674,44132.8125,39191,1,-1,5,0,0,662.98315,10.74301,13881.6,10066.2,13967.6,10162.8
405/647,13887.1,10082,13979.6,10158.1,4241.88867,19762.08594,275.54782,22.3066,1.11471,2575.16724,21992.80469,36233,1,-1,5,0,0,335.29738,14.15152,13887.1,10082,13979.6,10158.1
405/647,13893.7,10053.2,13979.8,10149.7,4736.32227,38347.27344,363.25104,-61.13965,1.05722,2626.50952,44481.03125,39189,1,-1,-2,0,0,650.62668,12.89572,13893.7,10053.2,13979.8,10149.7
405/647,13871.9,10057.1,13986.2,10151.5,6928.79688,49013.60156,339.53897,4.83406,1.11931,2633.22681,53045.88281,42853,1,-1,5,0,0,831.59907,9.47845,13871.9,10057.1,13986.2,10151.5
405/647,13956.5,10118,13981.7,10157.6,15649.00293,81821.82813,291.91168,2.11031,1.17472,4114.63818,85260.73438,13767,1,-1,-3,0,0,1388.24641,5.74458,13956.5,10118,13981.7,10157.6
405/647,13958,10117.7,13983.7,10158.8,3926.23438,34856.17969,380.37503,22.20426,1.15463,3177.55249,38544.92188,15978,1,-1,8,0,0,591.39434,16.2022,13958,10117.7,13983.7,10158.8
405/647,13884.7,10066.1,13970.8,10162.7,4462.33545,26654.89063,312.00931,49.24026,1.02457,2575.19946,29568.22656,39188,1,-1,-2,0,0,452.24553,13.51278,13884.7,10066.1,13970.8,10162.7
405/647,13906,10088.6,13986.5,10161.7,6169.23291,35864.22656,307.80478,-13.24663,1.00758,2759.69263,41654.0625,29229,1,-1,-2,0,0,608.49757,10.58256,13906,10088.6,13986.5,10161.7
405/647,13885,10068.1,13971.3,10164.6,4472.05469,30465.73828,333.20578,-55.77417,1.02334,2610.90723,33858.54688,39183,1,-1,-2,0,0,516.90304,13.53006,13885,10068.1,13971.3,10164.6
405/647,13898.6,10072.1,13985.2,10168.4,4166.26025,20497.35547,283.16263,14.81341,1.23138,2432.78564,23319.5,39173,1,-1,5,0,0,347.77248,14.07926,13898.6,10072.1,13985.2,10168.4
405/647,13953,10134.9,13978.8,10176,5993.62891,35769.85156,311.87021,-79.92542,1.00453,3490.29272,38922.65625,15975,1,-1,-2,0,0,606.89634,11.69555,13953,10134.9,13978.8,10176
405/647,13889.8,10145.7,13914.3,10192,11602.32617,111090.4844,395.02637,0,1.11306,3787.19507,114893.4375,12273,1,-1,7,0,0,1884.83892,6.987,13889.8,10145.7,13914.3,10192
405/647,13917.7,10113.6,13979.5,10177.3,4026.69971,33812.43359,369.93362,89.14364,1.24578,2756.90332,36163.73438,25322,1,-1,8,0,0,573.68542,15.04876,13917.7,10113.6,13979.5,10177.3
405/647,13900.6,10075.3,13987.6,10171.5,3942.60596,24696.13281,319.50894,57.83743,1.1327,2510.69653,28127.86719,39160,1,-1,6,0,0,419.01188,14.86431,13900.6,10075.3,13987.6,10171.5
405/647,13883.9,10056.5,13998.3,10150.8,5883.45459,38447.77734,326.34702,8.07374,1.07488,2544.00708,41806.65625,42848,1,-1,5,0,0,652.3319,10.70467,13883.9,10056.5,13998.3,10150.8
405/647,13922.9,10054.3,14009.4,10150.8,5446.65967,33633.13281,317.23331,-74.90527,1.22782,2605.48804,37831.08594,39177,1,-1,6,0,0,570.64327,11.49264,13922.9,10054.3,14009.4,10150.8
405/647,14001.5,10110.6,14027.1,10151.7,5408.76465,30052.59766,300.92078,57.11752,1.01592,3402.17651,34043.34375,15980,1,-1,5,0,0,509.89341,12.65482,14001.5,10110.6,14027.1,10151.7
405/647,13902.1,10069.4,13988.4,10165.9,4327.52637,17992.19141,260.30493,3.84081,1.03255,2695.33203,21473.73438,39184,1,-1,-3,0,0,305.26811,14.16145,13902.1,10069.4,13988.4,10165.9
405/647,13910,10079.3,13990.3,10152.3,6002.76855,26673.48047,269.10657,1.73798,1.01908,2895.69458,30018.96875,29232,1,-1,5,0,0,452.56094,11.03677,13910,10079.3,13990.3,10152.3
405/647,13960.4,10130.2,13988.4,10174.2,9518.77734,53604.0625,302.9483,38.32898,1.11868,4144.24268,58926.10938,14079,1,-1,5,0,0,909.48405,8.45287,13960.4,10130.2,13988.4,10174.2
405/647,13935.6,10106.1,13990.6,10158.7,5596.60107,31095.08203,300.91504,-69.6382,1.04744,2774.2395,35135.26563,22555,1,-1,-2,0,0,527.58093,11.4856,13935.6,10106.1,13990.6,10158.7
405/647,13888.8,10059.2,13994.3,10154.4,6274.22656,38399.47656,315.8223,15.72543,1.11319,2482.81348,44155.14063,41153,1,-1,5,0,0,651.5124,10.10208,13888.8,10059.2,13994.3,10154.4
405/647,13909.8,10062,13996.5,10158.3,4817.90332,30436.71484,320.8707,83.46101,1.23594,2505.96289,35423.82031,39172,1,-1,-2,0,0,516.41061,12.55149,13909.8,10062,13996.5,10158.3
405/647,13883.5,10073,13997.7,10162.3,7224.15723,26796.7832,245.87138,-0.51734,1.01925,2746.19482,30798.45313,43782,1,-1,5,0,0,454.65298,9.40281,13883.5,10073,13997.7,10162.3
405/647,13934.3,10080.6,14000,10151.9,8831.75977,64870.25391,345.98669,27.23797,1.0695,2929.35229,69227.73438,23832,1,-1,5,0,0,1100.63414,8.07194,13934.3,10080.6,14000,10151.9
