Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,13069.9,10475.5,13132.6,10525.4,4740.43408,17135.32617,242.71541,-60.28035,1.29795,2897.6416,22234.5625,24245,1,-1,-4,0,0,290.72994,13.4794,13069.9,10475.5,13132.6,10525.4
405/647,13096,10498.7,13129.9,10531.9,3688.29248,15807.63184,264.29013,-68.21173,1.18588,3241.02319,18873.85938,14719,1,-1,9,0,0,268.20335,17.36711,13096,10498.7,13129.9,10531.9
405/647,13111.1,10487,13133.4,10529.9,8579.3418,49585.85938,306.9108,-26.47973,1.04072,3783.31714,53223.45313,12418,1,-1,-3,0,0,841.3084,8.93502,13111.1,10487,13133.4,10529.9
405/647,13107.1,10498,13137.6,10528.7,10052.92773,40263.375,255.48712,-14.43008,1.19436,3616.0166,43766.1875,13137,1,-1,5,0,0,683.1366,7.83165,13107.1,10498,13137.6,10528.7
405/647,13083.1,10486.3,13138.4,10530.1,5972.97266,34621.79297,307.35461,78.85393,1.0568,2712.47046,38865.95313,20069,1,-1,5,0,0,587.41757,10.8061,13083.1,10486.3,13138.4,10530.1
405/647,13088.6,10492.7,13140.5,10532.3,13163.3418,73845.03125,302.36935,-78.89994,1.06918,3129.8457,76647.5625,17757,1,-1,5,0,0,1252.90649,6.10522,13088.6,10492.7,13140.5,10532.3
405/647,13128,10523.9,13131.3,10533.3,8679.97949,39931.05859,273.81439,8.42577,1.18388,3307.20435,43565.98438,5343,1,-1,5,0,0,677.49829,8.53957,13128,10523.9,13131.3,10533.3
405/647,13102.1,10502.9,13132.7,10533.6,10278.91895,55718.14453,297.22467,1.36939,1.19292,3759.1543,59865.4375,13142,1,-1,5,0,0,945.35304,7.72983,13102.1,10502.9,13132.7,10533.6
405/647,13028.8,10437.4,13136.1,10532.9,7181.3584,32731.50195,272.54605,23.5372,1.10039,2409.22925,37031.76563,48719,1,-1,5,0,0,555.34557,9.06066,13028.8,10437.4,13136.1,10532.9
405/647,13089.6,10491.1,13135.9,10533.4,15833.32715,83032.89063,292.34738,13.81281,1.10117,3540.45483,86439.71875,18422,1,-1,5,0,0,1408.79415,5.49808,13089.6,10491.1,13135.9,10533.4
405/647,13094.1,10496.9,13135.1,10534.6,11201.91016,48715.08203,266.22321,-40.368,1.13214,3629.12061,52942.09375,15361,1,-1,5,0,0,826.53418,7.19463,13094.1,10496.9,13135.1,10534.6
405/647,13068.5,10465.7,13134.1,10536.8,5343.67236,26827.40039,286.04187,-32.6975,1.23411,2802.99731,30239.125,23828,1,-1,6,0,0,455.17245,11.99138,13068.5,10465.7,13134.1,10536.8
405/647,13117.2,10492.2,13139.5,10534.9,9218.50977,49766,296.61713,29.95937,1.07689,4212.68066,53185.64063,12416,1,-1,5,0,0,844.36479,8.72531,13117.2,10492.2,13139.5,10534.9
405/647,13063.8,10473.3,13140.2,10533.3,4072.07251,27318.43359,330.65903,-58.38428,1.04518,2677.34937,30893.875,31655,1,-1,-4,0,0,463.50367,14.78065,13063.8,10473.3,13140.2,10533.3
405/647,13109,10503.2,13139.5,10534,10953.04688,48983.375,269.97098,-18.25724,1.09531,3668.69653,51919.875,13138,1,-1,5,0,0,831.08623,7.3367,13109,10503.2,13139.5,10534
405/647,13109.8,10504.5,13140.3,10535.2,9614.58789,41430.3125,265.00494,-41.95298,1.16174,3865.58716,43795.23438,13139,1,-1,5,0,0,702.93568,8.2539,13109.8,10504.5,13140.3,10535.2
405/647,13053.1,10444.8,13141.4,10530.3,4322.91016,20214.90234,276.06284,44.24217,1.10763,2457.22363,23740.03906,37643,1,-1,5,0,0,342.98018,13.708,13053.1,10444.8,13141.4,10530.3
405/647,13142,10516.5,13145.4,10525.8,7939.47949,39011.875,282.9845,13.4215,1.12758,3125.93091,41755.39063,5342,1,-1,5,0,0,661.90278,9.0023,13142,10516.5,13145.4,10525.8
405/647,13026,10441,13142,10527.8,8321.33984,30521.33398,244.4924,80.21896,1.19485,2549.11084,34029.57031,44758,1,-1,-3,0,0,517.84632,8.26395,13026,10441,13142,10527.8
405/647,13100.6,10493.2,13141.7,10535.7,14109.04492,71269.28906,286.9212,-49.78986,1.01401,3485.87012,75854.35938,16693,1,-1,-5,0,0,1209.20465,5.96516,13100.6,10493.2,13141.7,10535.7
405/647,13102.2,10486.2,13143.4,10528.7,9853.15723,46529.94141,277.42065,8.3926,1.04097,3321.63647,49308.8125,16690,1,-1,5,0,0,789.45956,7.73922,13102.2,10486.2,13143.4,10528.7
405/647,13106.5,10480,13145.6,10529.6,6575.41602,36650.00391,301.39471,38.49985,1.01473,2849.10522,41750.84375,18537,1,-1,-3,0,0,621.82962,10.15709,13106.5,10480,13145.6,10529.6
405/647,13141.2,10521.5,13144.1,10531.4,8216.00488,51120.41406,318.43961,-9.30733,1.11215,2892.71899,53879.76563,5674,1,-1,5,0,0,867.34473,8.53214,13141.2,10521.5,13144.1,10531.4
405/647,13093.9,10485.5,13145.9,10525,9442.25781,48588.87891,289.59479,62.93635,1.01953,3031.51563,52801.73438,17760,1,-1,-3,0,0,824.39293,7.78709,13093.9,10485.5,13145.9,10525
405/647,13093.3,10452.8,13148.1,10504.9,3018.56104,14249.08594,277.36633,89.11677,1.09361,2935.13428,16514.42188,22525,1,-1,-2,0,0,241.75997,19.93483,13093.3,10452.8,13148.1,10504.9
405/647,13093.7,10461.8,13148.5,10513.9,7510.1499,31890.99609,263.06918,54.38372,1.02288,3034.74561,35263.46875,22526,1,-1,-3,0,0,541.08496,9.35595,13093.7,10461.8,13148.5,10513.9
405/647,13097,10474.2,13149,10513.7,8103.61523,41255.84766,288.04715,13.00218,1.04771,2991.75854,43551.82813,17762,1,-1,5,0,0,699.97559,8.7399,13097,10474.2,13149,10513.7
405/647,13126,10460.3,13149.7,10472.3,3778.56226,25006.94531,328.41824,22.30236,1.14407,2575.56543,28533.29688,8814,1,-1,5,0,0,424.28534,15.54456,13126,10460.3,13149.7,10472.3
405/647,13051.8,10403.3,13155.8,10490.2,3412.94116,19473.25195,304.94046,48.17599,1.07048,2630.62891,22190.1875,38206,1,-1,-3,0,0,330.39682,17.13092,13051.8,10403.3,13155.8,10490.2
