1,145.66,30.661,0.9787,1
2,164.51,25.059,0.98143,1
3,162.55,34.261,0.96431,1
4,150.06,32.747,0.9569,1
5,142.74,41.629,0.95834,1
6,156.86,33.098,0.95502,1
7,161.56,38.544,0.90289,0
8,139.29,50.082,0.91226,0
9,126.75,39.2,0.96915,1
10,154.77,30.506,0.95895,1
11,150.49,35.633,0.98963,0
