1,154.44,26.92,0.96935,1
2,165.03,24.24,0.97686,1
3,155.1,25.12,0.97529,1
4,158.81,29.627,0.94603,1
5,153.01,30.007,0.91545,1
6,164.71,25.392,0.92615,1
7,162.92,43.569,0.9793,1
8,162.12,33.731,0.93279,1
9,141.14,29.255,0.98799,1
10,165.9,19.39,0.99308,1
11,158.32,30.269,0.97177,0
