1,153.21,18.925,0.96376,1
2,167.46,19.778,0.94915,1
3,158.4,18.945,0.96282,1
4,159.01,17.837,0.96344,1
5,149.41,32.222,0.9459,1
6,162.99,14.618,0.97853,1
7,160.1,35.456,0.93644,1
8,159.99,20.429,0.93462,1
9,146.19,24.999,0.97751,1
10,165.66,17.396,0.97689,1
11,159.53,21.657,0.98579,1
