1,152.02,19.001,0.96377,1
2,166.28,19.849,0.94914,1
3,157.25,19.014,0.96279,1
4,158,17.894,0.96343,1
5,145.7,32.68,0.946,1
6,162.33,14.649,0.97854,1
7,155.91,36.034,0.93685,1
8,158.66,20.513,0.93454,1
9,143.98,25.191,0.97739,1
10,164.74,17.446,0.97689,1
11,158.02,21.757,0.98573,1
