Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,21668.7,12796.7,21580.8,13122.6,3832.58667,13533.30469,239.89223,25.98514,1.07945,2864.2981,16270.39063,22952,1,-1,7,0,0,229.61552,16.09387,21668.7,12796.7,21580.8,13122.6
405/647,21534.2,12949.9,21582.3,13125.2,5048.13184,29048.00977,306.23376,-49.1414,1.1515,2952.70801,31548.3125,10779,1,-1,6,0,0,492.84887,12.76911,21534.2,12949.9,21582.3,13125.2
405/647,21721.1,12774.7,21580.8,13128.9,7060.02393,39834.62109,303.24069,-26.47708,1.07626,3053.98389,42498.79688,21285,1,-1,5,0,0,675.86207,9.7953,21721.1,12774.7,21580.8,13128.9
405/647,21535.4,12956,21583.6,13131.4,5185.91211,32633.58594,320.24329,19.55528,1.07703,3124.59155,34807.01563,10766,1,-1,5,0,0,553.68426,12.71276,21535.4,12956,21583.6,13131.4
405/647,21685.2,12795.4,21597.4,13121.3,3124.96265,16980.01953,297.58215,74.97966,1.21868,2777.08887,20472.64063,22960,1,-1,9,0,0,288.0949,18.89599,21685.2,12795.4,21597.4,13121.3
405/647,21588.1,12901.2,21605.1,13095.1,2830.5188,20171.75391,340.79956,27.18446,1.14605,2847.51245,22499.89063,11812,1,-1,7,0,0,342.2481,20.78516,21588.1,12901.2,21605.1,13095.1
405/647,21562.5,12947.9,21614.3,13041.5,4861.1709,32197.62305,328.55017,8.06479,1.11695,2955.14893,34476.70313,6607,1,-1,5,0,0,546.28741,13.1632,21562.5,12947.9,21614.3,13041.5
405/647,21553.2,13005,21612,13066.1,3826.51709,27928.97852,344.8942,49.1861,1.19149,3145.01831,30098.10938,4795,1,-1,5,0,0,473.8626,16.53205,21553.2,13005,21612,13066.1
405/647,21562.9,12913.3,21614.6,13007.2,2570.36035,20853.06055,363.6203,51.75504,1.28857,2754.20825,24283.79688,6614,1,-1,6,0,0,353.80762,22.34657,21562.9,12913.3,21614.6,13007.2
405/647,21712.5,12735.8,21613.6,13069.6,8510.49609,43728.37891,289.37732,90,1.11868,3042.75879,45563.8125,22323,1,-1,5,0,0,741.92629,8.44945,21712.5,12735.8,21613.6,13069.6
405/647,21550.6,13032.1,21607,13073.9,2588.86841,19219.95703,347.84155,90,1.20823,2882.1145,21842.39063,3758,1,-1,7,0,0,326.09924,22.62352,21550.6,13032.1,21607,13073.9
405/647,21552.7,13015.4,21611.6,13076.6,2136.03418,14213.03223,329.30588,71.27598,1.02935,2958.91992,18103.92188,4802,1,-1,-4,0,0,241.14825,27.26517,21552.7,13015.4,21611.6,13076.6
405/647,21693.2,12764.9,21605.3,13090.8,3338.09619,14097.89746,262.35416,45.69033,1.20115,2718.76929,17641.3125,22944,1,-1,10,0,0,239.1948,17.74599,21693.2,12764.9,21605.3,13090.8
405/647,21624.9,12853.7,21609.1,13077.1,3325.57031,24897.41992,349.30463,62.35471,1.09451,2776.87866,26933.95313,16032,1,-1,6,0,0,422.42705,17.83619,21624.9,12853.7,21609.1,13077.1
405/647,21710.7,12736.2,21611.9,13070,7035.82275,44469.74219,320.9483,-28.91866,1.03692,3063.68384,47483.48438,22325,1,-1,5,0,0,754.50477,9.81473,21710.7,12736.2,21611.9,13070
405/647,21695.5,12802.8,21607.6,13099,4103.12256,18875.99805,273.81543,-82.59248,1.01328,3092.21338,20561.54688,20293,1,-1,-5,0,0,320.2634,15.53653,21695.5,12802.8,21607.6,13099
405/647,21699.4,12778,21612.2,13074.3,7427.3042,48198.02734,325.20651,-58.78415,1.2146,3225.88452,51047.65625,20285,1,-1,5,0,0,817.76147,9.54139,21699.4,12778,21612.2,13074.3
405/647,21582.4,12922.7,21614.6,13071,4963.80469,23187.91797,275.92038,88.98232,1.07944,3021.31616,25548.51563,9616,1,-1,5,0,0,393.42245,13.09321,21582.4,12922.7,21614.6,13071
405/647,21565.2,13010.2,21615.6,13039.2,5271.10205,20395.00195,251.11427,-7.58641,1.12755,3048.8208,22726.78125,3129,1,-1,6,0,0,346.03588,12.5295,21565.2,13010.2,21615.6,13039.2
405/647,21556.2,12986.1,21615.1,13047.4,6169.75049,31979.91016,290.64645,-5.36642,1.08297,3292.79883,34275.85938,4811,1,-1,8,0,0,542.59354,11.21768,21556.2,12986.1,21615.1,13047.4
405/647,21559.6,12990,21615.9,13031.8,3012.35474,21840.2207,343.74445,8.93087,1.12274,2784.93677,25334.09375,3762,1,-1,5,0,0,370.55647,19.49078,21559.6,12990,21615.9,13031.8
405/647,21564.2,12956.2,21616,13049.8,4492.16113,22441.61523,285.33801,-74.63623,1.23718,2950.93066,24714.39063,6606,1,-1,-2,0,0,380.76015,14.1189,21564.2,12956.2,21616,13049.8
405/647,21715.2,12742.9,21616.1,13076.8,6174.74365,36930.39453,312.20706,-61.11107,1.08515,2748.39478,40133.65625,22321,1,-1,5,0,0,626.58692,10.55681,21715.2,12742.9,21616.1,13076.8
405/647,21705.1,12772.1,21617.4,13068.3,13263.69824,67369.57031,287.7132,-10.04391,1.10176,3607.07422,69951.35938,20290,1,-1,5,0,0,1143.03929,6.29606,21705.1,12772.1,21617.4,13068.3
405/647,21705.3,12795.8,21617.6,13092,7560.87646,34210.02344,271.55066,2.94,1.02179,3256.625,37026.375,20291,1,-1,-3,0,0,580.4312,9.49131,21705.3,12795.8,21617.6,13092
405/647,21593.8,12913.6,21616.7,13102.4,2629.08008,17947.01563,333.54501,-25.90908,1.08355,3031.96533,21069.70313,11729,1,-1,5,0,0,304.50163,22.78473,21593.8,12913.6,21616.7,13102.4
405/647,21557.8,13056.8,21615.1,13111.4,2850.9375,26874.80469,391.95755,67.04198,1.09221,2939.77905,28866.82813,4362,1,-1,-4,0,0,455.97675,20.87783,21557.8,13056.8,21615.1,13111.4
405/647,21562.1,12952.2,21610.2,13127.6,2206.19214,15912.83691,342.85648,87.87828,1.04729,2844.07715,18223.21875,10776,1,-1,-2,0,0,269.98833,26.02492,21562.1,12952.2,21610.2,13127.6
405/647,21554.5,13079.5,21611.8,13134.2,2019.44739,17677.84961,377.71017,81.58108,1.07477,2958.10645,19958.78125,4364,1,-1,-2,0,0,299.93477,28.66811,21554.5,13079.5,21611.8,13134.2
405/647,21711.5,12809.7,21571.2,13164,6653.55078,32592.27734,282.54709,-31.0532,1.08993,3177.81616,35593.01563,21286,1,-1,5,0,0,552.98339,10.43128,21711.5,12809.7,21571.2,13164
405/647,21523.9,12974.9,21572.1,13150.3,2638.01489,17275.99023,326.69547,52.64018,1.20247,2753.15796,19926.26563,10770,1,-1,5,0,0,293.11654,21.85927,21523.9,12974.9,21572.1,13150.3
405/647,21526.7,12962.7,21574.8,13138,2539.89429,15477.23145,315.13675,1.58002,1.26009,2665.27393,19606.57813,10772,1,-1,10,0,0,262.59754,22.33855,21526.7,12962.7,21574.8,13138
405/647,21715.2,12789.4,21575,13143.5,4933.8374,26737.16992,297.18408,71.0753,1.15007,3169.76611,29155.45313,21284,1,-1,6,0,0,453.64154,13.35252,21715.2,12789.4,21575,13143.5
405/647,21524.6,12989.6,21572.8,13165,5625.28223,38038.08594,331.9689,0.27155,1.00776,2942.88086,41025.84375,10767,1,-1,-5,0,0,645.38079,11.62801,21524.6,12989.6,21572.8,13165
405/647,21525.9,12991.1,21574,13166.4,3558.04077,30405.91016,373.19324,-49.9215,1.02075,2861.76685,32868.42188,10777,1,-1,-4,0,0,515.88796,16.98477,21525.9,12991.1,21574,13166.4
405/647,21541.3,12971.8,21589.6,13147.1,4359.93066,20544.05469,277.11722,28.85239,1.19916,3052.01855,22175.09375,10762,1,-1,5,0,0,348.56481,14.67044,21541.3,12971.8,21589.6,13147.1
405/647,21556.2,12962.8,21604.4,13138.2,4083.73706,27113.75977,328.94717,-14.37337,1.00129,2944.95874,29292.01563,10769,1,-1,-5,0,0,460.03103,15.25923,21556.2,12962.8,21604.4,13138.2
405/647,21558.1,12963.7,21606.2,13139,3810.97192,24409.68164,323.0899,76.46898,1.13438,2974.31787,27409.42188,10775,1,-1,6,0,0,414.15175,16.26724,21558.1,12963.7,21606.2,13139
405/647,21460.5,13037.4,21495.8,13171.2,4471.67188,12036.78418,209.45007,56.0545,1.282,3237.98828,14779.57813,8896,1,-1,7,0,0,204.22451,14.81525,21460.5,13037.4,21495.8,13171.2
405/647,21538.7,12901.8,21503.8,13171.2,2288.60254,9006.94824,253.25839,80.13147,1.10092,2929.0957,11045.3125,17723,1,-1,8,0,0,152.81819,25.60008,21538.7,12901.8,21503.8,13171.2
405/647,21479.9,12983.2,21477.3,13194.4,2193.32666,15177.07617,335.81696,-10.7307,1.18003,2696.79932,18702.82813,15451,1,-1,-3,0,0,257.5049,25.6036,21479.9,12983.2,21477.3,13194.4
405/647,21458.4,13044.8,21493.7,13178.7,2768.66382,16785.07227,314.33066,-25.11198,1.06604,3160.66382,18930.46875,8898,1,-1,7,0,0,284.78729,22.13075,21458.4,13044.8,21493.7,13178.7
405/647,21464.9,13034,21495,13179.3,3283.62183,16557.27734,286.66727,-24.22547,1.02343,2862.78516,19954.53125,9521,1,-1,6,0,0,280.92236,18.31482,21464.9,13034,21495,13179.3
405/647,21540,12921.2,21505.1,13190.6,2068.05737,12969.30859,319.69611,13.34163,1.08798,2947.84668,15433.51563,17722,1,-1,5,0,0,220.04637,28.05387,21540,12921.2,21505.1,13190.6
405/647,21515.5,12960.1,21512.9,13171.2,4269.51807,24663.49609,306.8302,-79.87769,1.27178,2899.74707,27581.39063,15454,1,-1,5,0,0,418.45814,14.62686,21515.5,12960.1,21512.9,13171.2
405/647,21602,12862.9,21514.1,13188.8,3571.34888,20122.04492,303.02618,-18.74475,1.29105,2821.96021,23123.95313,22519,1,-1,7,0,0,341.4047,16.90376,21602,12862.9,21514.1,13188.8
405/647,21496.1,13196.7,21513,13196,4131.20654,20657.14258,285.46765,-6.67896,1.00077,3113.59351,24061.92188,972,1,-1,5,0,0,350.48354,15.46693,21496.1,13196.7,21513,13196
405/647,21492.9,13196.7,21509.8,13196.1,4102.83398,28110.65234,334.15942,-80.43118,1.03432,2988.74707,30336.39063,971,1,-1,5,0,0,476.94501,15.27508,21492.9,13196.7,21509.8,13196.1
405/647,21441.2,13108,21494.6,13198.8,3966.62036,14118.02344,240.84457,-81.03881,1.01107,2922.30005,18077.29688,6506,1,-1,-2,0,0,239.53627,15.7359,21441.2,13108,21494.6,13198.8
405/647,21521.7,12986.6,21519.1,13197.5,4223.01221,25316.45117,312.5723,-50.06504,1.12604,2864.01831,27436.10938,15456,1,-1,5,0,0,429.53663,14.69321,21521.7,12986.6,21519.1,13197.5
405/647,21607.5,12863.3,21519.7,13189.3,2137.85986,15899.28418,348.14438,21.96659,1.06737,2757.01587,17643.21875,23512,1,-1,5,0,0,269.75838,26.43699,21607.5,12863.3,21519.7,13189.3
405/647,21634.5,12826,21524.7,13167.6,2580.00537,17009.38477,327.78888,-71.22411,1.07447,2842.07324,20518.40625,22149,1,-1,-4,0,0,288.59313,22.58453,21634.5,12826,21524.7,13167.6
405/647,21466,13113.3,21523.5,13170.3,4116.7915,22912.24609,301.17203,-51.60371,1.00492,3030.02759,25200.64063,4473,1,-1,-3,0,0,388.74521,15.34041,21466,13113.3,21523.5,13170.3
405/647,21463.9,13118.2,21521.4,13198.7,3723.65161,18196.0918,282.20505,-19.17355,1.26665,2789.20239,20832.07813,6016,1,-1,5,0,0,308.72763,16.2596,21463.9,13118.2,21521.4,13198.7
405/647,21472,12997.2,21523.4,13172.6,3109.39746,24059.05664,355.10876,88.2892,1.23841,2731.32251,26448.20313,10497,1,-1,-2,0,0,408.2028,18.80057,21472,12997.2,21523.4,13172.6
405/647,21504.5,13185,21530.7,13184,4659.06982,29020.68945,318.61374,60.01716,1.12686,3067.42456,31335.20313,1231,1,-1,5,0,0,492.38533,13.83602,21504.5,13185,21530.7,13184
405/647,21636.5,12850.2,21548.6,13176.1,3729.97827,13831.52734,245.83411,-89.9229,1.04609,2849.84839,17046.42188,23515,1,-1,5,0,0,234.67537,16.43086,21636.5,12850.2,21548.6,13176.1
405/647,21487,13087.5,21540.4,13178.3,3979.9563,13686.25195,236.73547,-56.48821,1.19298,2813.93457,16536.20313,6507,1,-1,-4,0,0,232.21053,15.49006,21487,13087.5,21540.4,13178.3
405/647,21491.7,13123.8,21550.2,13184.2,5635.31982,25436.60352,271.22549,-19.45179,1.0994,3381.2019,27320.10938,4736,1,-1,5,0,0,431.57522,12.235,21491.7,13123.8,21550.2,13184.2
405/647,21506.3,13188.9,21532.3,13187.8,2409.36206,13362.43164,300.64359,42.22458,1.17785,3032.69702,15684.84375,1224,1,-1,-3,0,0,226.71637,24.70315,21506.3,13188.9,21532.3,13187.8
405/647,21556.5,12973.6,21553.8,13184.5,3097.78735,15568.78516,286.19482,69.60005,1.12176,2831.6123,18473,15458,1,-1,-3,0,0,264.15091,19.20057,21556.5,12973.6,21553.8,13184.5
405/647,21486.9,13067.4,21525.2,13195.3,6186.4248,31503.33984,288.08368,4.64922,1.13068,3300.08398,34494.89063,8569,1,-1,5,0,0,534.50772,11.20388,21486.9,13067.4,21525.2,13195.3
405/647,21536.7,12988.8,21534.1,13199.9,7064.98633,29891.08008,262.58829,-14.19853,1.15341,2904.94556,32490.67188,15453,1,-1,5,0,0,507.15299,9.69676,21536.7,12988.8,21534.1,13199.9
405/647,21476.8,13135.6,21535.4,13196.1,6888.01563,35600.86328,290.23074,-50.25498,1.05639,3182.19727,39720.32813,4742,1,-1,-4,0,0,604.02917,10.13595,21476.8,13135.6,21535.4,13196.1
