1,79.753,21.162,0.99748,1
2,71.546,27.993,0.96255,0
3,79.016,18.411,0.99807,1
4,66.616,17.081,0.98613,1
5,70.617,19.137,0.99602,1
6,90.015,20.006,0.9811,1
7,70.394,21.151,0.98291,1
8,75.962,20.922,0.99921,0
