Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,14129.7,15409.6,14244.4,15499.3,4665.05225,36696.65625,358.05127,65.3653,1.0724,2524.97681,38749.13281,48060,1,-1,5,0,0,622.62116,12.89202,14129.7,15409.6,14244.4,15499.3
405/647,14163.2,15418.6,14252.8,15504.2,5497.93262,34863.29688,321.47318,17.91565,1.07828,2626.22583,38086.9375,37758,1,-1,5,0,0,591.5151,11.42942,14163.2,15418.6,14252.8,15504.2
405/647,14155.4,15429.4,14243.2,15505.8,4009.22754,30018.33789,349.31979,-19.50093,1.03265,2607.43311,32562.78125,32702,1,-1,-4,0,0,509.31213,14.82226,14155.4,15429.4,14243.2,15505.8
405/647,14127.5,15413.1,14248.2,15506.1,4100.19043,33005.03906,362.19992,-38.00089,1.15332,2716.08398,36753.89063,46441,1,-1,8,0,0,559.9866,14.74325,14127.5,15413.1,14248.2,15506.1
405/647,14231.6,15454.7,14256.9,15501.1,4674.71289,39422.24219,370.72632,6.16134,1.29506,3513.93652,42013.10938,12671,1,-1,5,0,0,668.86536,14.45043,14231.6,15454.7,14256.9,15501.1
405/647,14158,15273.8,14270.7,15367.4,3543.57056,23554.04492,329.13376,84.71771,1.10576,2598.12036,26149.10156,43061,1,-1,-3,0,0,399.63441,16.4801,14158,15273.8,14270.7,15367.4
405/647,14216.9,15346.5,14259,15394.3,3412.70508,29937.40625,378.1098,45.45131,1.09911,2753.05566,32683.26563,26639,1,-1,7,0,0,507.93899,17.35888,14216.9,15346.5,14259,15394.3
405/647,14144.4,15281.7,14260.7,15372.3,4284.0083,30373.26367,339.92319,85.76588,1.21526,2514.79858,32625.86719,47678,1,-1,5,0,0,515.33405,13.84356,14144.4,15281.7,14260.7,15372.3
405/647,14227.7,15328.7,14261.4,15383.9,3860.73975,33625.78125,376.75687,0,1.28221,3034.70557,36622.42188,18624,1,-1,6,0,0,570.51854,16.16333,14227.7,15328.7,14261.4,15383.9
405/647,14146.4,15302.6,14262.2,15392.9,3087.86035,20994.58203,332.87796,-81.09495,1.22554,2641.4043,24766.1875,47798,1,-1,-2,0,0,356.20877,18.69519,14146.4,15302.6,14262.2,15392.9
405/647,14233.2,15350,14261.4,15394,5114.26172,29911.07227,308.73419,6.41545,1.0201,4090.52612,33563.21875,14075,1,-1,-2,0,0,507.49219,14.184,14233.2,15350,14261.4,15394
405/647,14183.3,15323.4,14265.3,15388.9,3248.62329,17587.1875,297.03577,69.79485,1.11114,2632.74316,20607.58594,30879,1,-1,-5,0,0,298.39653,17.89925,14183.3,15323.4,14265.3,15388.9
405/647,14242.4,15360.7,14271.2,15390.4,5492.51367,24677.60352,270.59897,78.39352,1.26931,3615.3645,28465.14063,14852,1,-1,8,0,0,418.6975,12.79772,14242.4,15360.7,14271.2,15390.4
405/647,14209.2,15335.4,14271.4,15390.9,4142.80859,22611.45703,298.24768,15.89249,1.0759,3219.91016,26800.40625,24086,1,-1,-3,0,0,383.64181,15.60451,14209.2,15335.4,14271.4,15390.9
405/647,14246.4,15354.8,14266.6,15394.4,4315.19287,30981.86133,342.06912,86.68678,1.04,3525.45313,33858.79688,14281,1,-1,5,0,0,525.65995,15.53485,14246.4,15354.8,14266.6,15394.4
405/647,14244.9,15355.2,14270.5,15395.9,5371.81641,32680.58008,314.87961,19.35718,1.02337,4180.1167,36358.28125,13682,1,-1,-3,0,0,554.4816,13.69362,14244.9,15355.2,14270.5,15395.9
405/647,14174.4,15301.6,14274,15392.9,4801.9165,34095.11719,340.17236,45.51511,1.27704,2620.74121,36622.67969,40549,1,-1,5,0,0,578.48162,12.75651,14174.4,15301.6,14274,15392.9
405/647,14265.3,15341.5,14282.3,15367.5,4687.71875,28909.80469,317.03122,71.1771,1.02331,2796.97534,32278.20313,10922,1,-1,5,0,0,490.50398,13.32961,14265.3,15341.5,14282.3,15367.5
405/647,14170.9,15274.3,14279.5,15368.6,4136.3291,30587.92969,347.15845,-20.18233,1.17402,2303.39771,33118.51563,48618,1,-1,5,0,0,518.97623,13.83175,14170.9,15274.3,14279.5,15368.6
405/647,14239.6,15341.2,14274.7,15375.9,3298.8313,20224.79492,316.09836,67.8356,1.04525,3929.15747,23353.28125,14614,1,-1,-2,0,0,343.14803,20.62472,14239.6,15341.2,14274.7,15375.9
405/647,14260.5,15355.3,14274.7,15385.3,4425.29004,32653.03906,346.77771,49.34425,1.17874,2476.05713,36302.20313,11271,1,-1,5,0,0,554.01432,13.39435,14260.5,15355.3,14274.7,15385.3
405/647,14249.5,15335,14275.4,15378.7,4452.53516,24622.29297,300.207,-82.37474,1.02744,3745.5271,29763.17188,14115,1,-1,-3,0,0,417.75906,15.50098,14249.5,15335,14275.4,15378.7
405/647,14149.6,15290.3,14275,15379.5,3178.64136,19670.16797,317.57297,-15.30344,1.17089,2625.12622,22525.8125,46765,1,-1,6,0,0,333.73784,18.19846,14149.6,15290.3,14275,15379.5
405/647,14250.4,15344.2,14275.7,15385.6,7590.41406,55516.82422,345.25482,78.20338,1.02142,3445.75732,58480.89063,16013,1,-1,-4,0,0,941.9373,9.55382,14250.4,15344.2,14275.7,15385.6
