1,152.36,28.578,0.96796,1
2,141.96,30.956,0.96009,1
3,156.96,29.014,0.96906,1
4,141.59,26.535,0.95894,1
5,139.89,33.866,0.96249,1
6,146.55,30.659,0.98443,0
