1,150.22,34.861,0.95929,1
2,163.34,53.256,0.90595,0
3,159.08,51.953,0.93955,0
4,147.12,29.788,0.94728,0
5,137.07,34.695,0.95495,1
6,143.65,35.395,0.9743,0
