Channel Name,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc,Photons,Lateral Localization Accuracy,Xw,Yw,Xwc,Ywc
405/647,20090,11579.5,20100.1,11779.5,2899.99609,15433.27441,294.50357,55.43301,1.07133,2812.91919,19363.95313,11911,1,-1,6,0,0,261.85174,20.29327,20090,11579.5,20100.1,11779.5
405/647,20131.1,11555.7,20114.2,11785.7,9622.72656,57628.03516,312.41226,-13.51624,1.06748,3272.57935,59165.60938,12867,1,-1,5,0,0,977.75758,7.81289,20131.1,11555.7,20114.2,11785.7
405/647,20152.2,11540.7,20123.6,11786.1,6119.3208,28802.42383,276.9639,-0.91585,1.02933,2956.36914,30672.90625,16803,1,-1,-3,0,0,488.68208,10.92454,20152.2,11540.7,20123.6,11786.1
405/647,20151.5,11542.9,20122.9,11788.2,7363.93262,37259.77734,287.16101,-80.06818,1.13221,2803.6582,39583.75,16801,1,-1,5,0,0,632.17546,9.25109,20151.5,11542.9,20122.9,11788.2
405/647,20111.4,11559.1,20096,11788.5,3125.38232,18379.71484,309.58365,-6.39115,1.16265,3194.61499,20979.85938,12903,1,-1,5,0,0,311.84311,19.93529,20111.4,11559.1,20096,11788.5
405/647,20100.1,11560.8,20083.3,11790.7,7575.62158,40161.19531,293.9371,29.72255,1.02456,3208.54614,42731.23438,12870,1,-1,-4,0,0,681.40295,9.40544,20100.1,11560.8,20083.3,11790.7
405/647,20105.6,11564.6,20088.8,11794.6,8160.22412,39551.1875,281.05347,55.23405,1.10924,3262.573,42145.92188,12869,1,-1,5,0,0,671.05313,8.92238,20105.6,11564.6,20088.8,11794.6
405/647,20111.6,11561.2,20095.7,11790.8,3330.02393,16223.77734,281.78152,0.05161,1.24153,3085.45068,20005.92188,12891,1,-1,6,0,0,275.26396,18.62212,20111.6,11561.2,20095.7,11790.8
405/647,20116.5,11561.6,20101,11791,2350.16895,10395.70898,268.49594,37.89357,1.01394,3081.22559,13931.95313,12901,1,-1,-2,0,0,176.38088,25.48398,20116.5,11561.6,20101,11791
405/647,20116.5,11561.7,20101.5,11790.9,2860.91235,10657.67188,246.39909,-13.0741,1.01147,3149.82666,12726.5,12913,1,-1,-2,0,0,180.82552,21.56184,20116.5,11561.7,20101.5,11790.9
405/647,20121.1,11558.4,20104.5,11788.3,4402.13965,32984.28125,349.44742,-7.63579,1.12304,2948.33887,37155.39063,12873,1,-1,6,0,0,559.6344,14.29383,20121.1,11558.4,20104.5,11788.3
405/647,20158.8,11498.1,20123.7,11783.2,3215.35889,22357.9043,336.63638,-22.27646,1.02139,2797.81274,25830.17188,18916,1,-1,-3,0,0,379.33985,18.43682,20158.8,11498.1,20123.7,11783.2
405/647,20092.8,11606.2,20126.4,11743.5,4616.09033,14434.26172,225.74615,22.70268,1.12843,3123.51147,17069.9375,9089,1,-1,6,0,0,244.90179,14.18995,20092.8,11606.2,20126.4,11743.5
405/647,20085.1,11633.6,20123.7,11758.1,2953.42017,16100.64258,298.07065,-67.45949,1.04053,3090.08496,19639.84375,8210,1,-1,-3,0,0,273.17477,20.71136,20085.1,11633.6,20123.7,11758.1
405/647,20154.3,11549,20125.7,11794.3,5295.22363,31585.71094,311.79089,28.97182,1.08584,2711.73804,34162.84375,16799,1,-1,-3,0,0,535.90528,11.92087,20154.3,11549,20125.7,11794.3
405/647,20161.5,11505.7,20126.1,11790.4,3429.22144,15621.51367,272.47336,84.27962,1.11017,3005.76709,19390.40625,18902,1,-1,-3,0,0,265.04554,17.9799,20161.5,11505.7,20126.1,11790.4
